Wall time,Step,Value
1763961837.120594,0,0.6225386261940002
1763962082.834887,1,0.6932643055915833
1763962325.788898,2,0.7417606711387634
1763962556.690461,3,0.7655814290046692
1763962787.63287,4,0.7762672901153564
1763963033.155816,5,0.7918562293052673
1763963261.159999,6,0.7969529032707214
1763963507.037707,7,0.8104532361030579
1763963755.221268,8,0.8102948069572449
1763963985.500546,9,0.8181511163711548
1763964214.582041,10,0.8240163326263428
1763964445.116204,11,0.8322848677635193
1763964674.41621,12,0.8311246633529663
1763964905.812964,13,0.8364716172218323
1763965136.430477,14,0.8438810706138611
1763965368.384159,15,0.8434827923774719
1763965599.247357,16,0.8466811776161194
1763965829.198439,17,0.8489699363708496
1763966060.190706,18,0.8472044467926025
1763966289.739395,19,0.8504006862640381
1763966529.31094,20,0.8552220463752747
1763966759.754151,21,0.8556769490242004
1763966991.192979,22,0.8571541905403137
1763967233.190415,23,0.8581697344779968
1763967462.705378,24,0.8595014214515686
1763967703.151924,25,0.8604098558425903
1763967932.984584,26,0.8605522513389587
1763968162.613783,27,0.8661183714866638
1763968392.332493,28,0.8666677474975586
1763968621.408343,29,0.8660900592803955
1763968851.865744,30,0.8677568435668945
1763969092.794862,31,0.867088258266449
1763969323.26335,32,0.8694159388542175
1763969552.405398,33,0.8650516867637634
1763969785.546024,34,0.8686880469322205
1763970015.799558,35,0.8686274290084839
1763970245.932469,36,0.8714041709899902
1763970479.446904,37,0.8711005449295044
1763970709.262227,38,0.8717427253723145
1763970940.94832,39,0.8742356300354004
1763971172.044367,40,0.8727033734321594
1763971404.711939,41,0.877293050289154
1763971635.492188,42,0.8764064311981201
1763971875.883234,43,0.876482367515564
1763972107.715975,44,0.8774824142456055
1763972338.637611,45,0.8793070912361145
1763972570.172594,46,0.8785953521728516
1763972803.022111,47,0.8777618408203125
1763973033.5609,48,0.8787842988967896
1763973283.215423,49,0.880852460861206
1763973512.904363,50,0.8814965486526489
1763973743.782241,51,0.881029486656189
1763973978.645616,52,0.8828360438346863
1763974209.126874,53,0.879782497882843
1763974440.525529,54,0.8844476938247681
1763974670.708189,55,0.8827165961265564
1763974903.003102,56,0.8853973746299744
1763975135.32008,57,0.8831004500389099
1763975366.3239,58,0.8830369114875793
1763975596.396708,59,0.8851000070571899
1763975829.940883,60,0.8844938278198242
1763976064.165986,61,0.8857747316360474
1763976295.934944,62,0.8837539553642273
1763976528.598665,63,0.8862155675888062
1763976762.303497,64,0.8856015801429749
1763976996.016965,65,0.888010561466217
1763977228.543513,66,0.8886860013008118
1763977462.000972,67,0.8889639973640442
1763977694.67006,68,0.8862618803977966
1763977929.360264,69,0.8895864486694336
1763978174.486478,70,0.8875488638877869
1763978408.320787,71,0.8888788819313049
1763978640.523771,72,0.8871843218803406
1763978868.113366,73,0.890468180179596
1763979099.409548,74,0.8888354897499084
1763979327.948349,75,0.8898506760597229
1763979617.960444,76,0.8920667767524719
1763979881.605209,77,0.8901366591453552
1763980111.89368,78,0.8925330638885498
1763980355.496472,79,0.8894120454788208
1763980600.637078,80,0.8899484872817993
1763980829.886865,81,0.8905221223831177
1763981057.112545,82,0.8930428624153137
1763981284.755429,83,0.8931697607040405
1763981512.247547,84,0.8944787383079529
1763981741.629007,85,0.8950983881950378
1763981969.968644,86,0.8938656449317932
1763982199.400696,87,0.895784318447113
1763982426.604157,88,0.8955658078193665
1763982653.487188,89,0.893048107624054
1763982880.230986,90,0.8974506855010986
1763983109.31926,91,0.8949838876724243
1763983337.039158,92,0.8950838446617126
1763983566.02043,93,0.8955870866775513
1763983805.724668,94,0.896466851234436
1763984037.059488,95,0.8982584476470947
1763984276.984017,96,0.8963301777839661
1763984506.512635,97,0.8982160687446594
1763984734.817073,98,0.896812379360199
1763984973.456615,99,0.8981676697731018
1763985203.448293,100,0.8993045091629028
1763985432.000836,101,0.8985511660575867
1763985660.600897,102,0.8982829451560974
1763985890.171376,103,0.8987742066383362
1763986118.832237,104,0.8985094428062439
1763986346.589689,105,0.9000024199485779
1763986574.296406,106,0.9000881910324097
1763986802.680033,107,0.899824857711792
1763987031.526273,108,0.9008554220199585
1763987261.133878,109,0.9013314247131348
1763987490.498831,110,0.9018169641494751
1763987721.920343,111,0.9016104936599731
1763987950.144109,112,0.9033715724945068
1763988180.38738,113,0.9026868939399719
1763988411.652717,114,0.9017745852470398
1763988641.064243,115,0.9029841423034668
1763988871.478206,116,0.9022172093391418
1763989100.321161,117,0.9040597677230835
1763989330.278689,118,0.9026091694831848
1763989568.087724,119,0.9032655954360962
1763989798.746437,120,0.9029996395111084
1763990027.993557,121,0.9035485982894897
1763990257.157667,122,0.902747392654419
1763990486.415612,123,0.9054578542709351
1763990715.860405,124,0.9045810103416443
1763990943.628946,125,0.9043311476707458
1763991171.338942,126,0.90572190284729
1763991400.378853,127,0.9041589498519897
1763991628.274277,128,0.9080498218536377
1763991855.581502,129,0.9057742357254028
1763992085.525014,130,0.9062331914901733
1763992313.553287,131,0.9076454043388367
1763992542.188789,132,0.9081287384033203
1763992771.509293,133,0.9075910449028015
1763993001.446838,134,0.9072350263595581
1763993229.338619,135,0.9073365926742554
1763993459.164796,136,0.9094208478927612
1763993687.42253,137,0.9082139730453491
1763993917.576942,138,0.9081156253814697
1763994146.24401,139,0.9090015292167664
1763994374.388398,140,0.9076759219169617
1763994612.092228,141,0.9082416296005249
1763994839.08904,142,0.9101403951644897
1763995066.761192,143,0.9088296294212341
1763995294.82251,144,0.911039412021637
1763995533.709589,145,0.9092586636543274
1763995765.791656,146,0.9123697876930237
1763995998.295947,147,0.9100171327590942
1763996232.369572,148,0.9104133248329163
1763996465.764693,149,0.9115148782730103
1763996697.981656,150,0.909856915473938
1763996930.518558,151,0.9109524488449097
1763997163.356356,152,0.9095969796180725
1763997395.120596,153,0.9111237525939941
1763997631.51139,154,0.9103518128395081
1763997865.569081,155,0.9112920761108398
1763998098.200633,156,0.9105290174484253
1763998331.002648,157,0.911521852016449
1763998564.210998,158,0.9107561111450195
1763998799.972046,159,0.9119094014167786
1763999032.789214,160,0.9131284952163696
1763999266.339856,161,0.9131996631622314
1763999499.990792,162,0.911687970161438
1763999735.025764,163,0.9122605323791504
1763999968.440621,164,0.9120051264762878
1764000202.435217,165,0.9124526381492615
1764000430.292637,166,0.9126921892166138
1764000660.380116,167,0.9123638272285461
1764000890.734229,168,0.911472737789154
1764001119.697022,169,0.9124482870101929
1764001351.090125,170,0.9129096865653992
1764001578.734698,171,0.9130342602729797
