Wall time,Step,Value
1763951605.910803,0,0.41712212562561035
1763951694.13218,1,0.4812391698360443
1763951782.534902,2,0.5000331997871399
1763951870.580905,3,0.5211179852485657
1763951958.834423,4,0.5332357287406921
1763952047.335185,5,0.5438045859336853
1763952135.5079,6,0.5462713241577148
1763952223.842297,7,0.56129390001297
1763952312.255767,8,0.5755813717842102
1763952400.53562,9,0.5776160955429077
1763952488.632804,10,0.5869154334068298
1763952576.872153,11,0.6020829677581787
1763952665.150954,12,0.6023770570755005
1763952753.362411,13,0.6156005859375
1763952841.625935,14,0.6185349225997925
1763952929.829706,15,0.6247214674949646
1763953018.152769,16,0.6288912296295166
1763953106.173527,17,0.624019980430603
1763953194.286592,18,0.6325476765632629
1763953282.760967,19,0.6316118836402893
1763953370.818955,20,0.6383967995643616
1763953459.023874,21,0.6390024423599243
1763953547.446335,22,0.6387420892715454
1763953635.650204,23,0.6452817320823669
1763953723.998162,24,0.6425487995147705
1763953812.495429,25,0.651623010635376
1763953900.686933,26,0.6454125046730042
1763953989.109913,27,0.6561741232872009
1763954077.258606,28,0.6587730646133423
1763954165.647498,29,0.657462477684021
1763954253.705067,30,0.663301944732666
1763954341.579582,31,0.6602847576141357
1763954429.790619,32,0.6578757762908936
1763954518.095854,33,0.6626737713813782
1763954606.438813,34,0.6667369604110718
1763954694.58112,35,0.666061282157898
1763954782.877845,36,0.6677002906799316
1763954871.050293,37,0.6735050678253174
1763954959.679058,38,0.67731112241745
1763955048.150323,39,0.6729671955108643
1763955136.307956,40,0.6740409731864929
1763955224.512242,41,0.6788614988327026
1763955312.58698,42,0.683355450630188
1763955400.921144,43,0.6838433742523193
1763955489.190578,44,0.6810349822044373
1763955577.43753,45,0.680916428565979
1763955665.892045,46,0.6828087568283081
1763955754.254507,47,0.6871551275253296
1763955842.373179,48,0.6844565868377686
1763955930.923092,49,0.6831812858581543
1763956019.328085,50,0.6889532804489136
1763956107.382907,51,0.688721776008606
1763956195.775025,52,0.6911188364028931
1763956284.220094,53,0.6915171146392822
1763956372.29871,54,0.6923033595085144
1763956460.640218,55,0.695001482963562
1763956548.737016,56,0.694673478603363
1763956636.715843,57,0.694337010383606
1763956725.009031,58,0.695404052734375
1763956813.448824,59,0.6934775710105896
1763956902.034165,60,0.6975680589675903
1763956990.489357,61,0.7027202844619751
1763957078.805705,62,0.7020613551139832
1763957167.432095,63,0.6985184550285339
1763957255.341492,64,0.7040788531303406
1763957343.561579,65,0.699422299861908
1763957431.709747,66,0.7049843668937683
1763957520.470873,67,0.704954981803894
1763957608.818555,68,0.7075801491737366
1763957697.143074,69,0.7087789177894592
1763957785.722604,70,0.7114404439926147
1763957874.036248,71,0.7061147093772888
1763957962.451908,72,0.7076483964920044
1763958050.71015,73,0.7065596580505371
1763958138.960672,74,0.7098439335823059
1763958226.887982,75,0.7081704139709473
1763958315.02346,76,0.7151727676391602
1763958403.386277,77,0.716006875038147
1763958492.047369,78,0.713202953338623
1763958580.819899,79,0.7097960114479065
1763958669.188358,80,0.7193012237548828
1763958757.531072,81,0.7163998484611511
1763958846.012937,82,0.7160845994949341
1763958934.285235,83,0.7143762707710266
1763959022.595017,84,0.7158380746841431
1763959111.120705,85,0.7154311537742615
1763959199.467149,86,0.723366916179657
1763959288.165523,87,0.7183172106742859
1763959376.686677,88,0.720714271068573
1763959465.456731,89,0.7201563715934753
1763959554.080057,90,0.7216288447380066
1763959642.817679,91,0.722149670124054
1763959731.570277,92,0.7191320061683655
1763959820.169324,93,0.7261621952056885
1763959908.753751,94,0.7255352735519409
1763959997.518803,95,0.7247271537780762
1763960085.922965,96,0.7286263108253479
1763960174.393047,97,0.7269243001937866
1763960263.033199,98,0.7269583940505981
1763960351.772273,99,0.7272806167602539
1763960440.509436,100,0.7265287041664124
1763960528.92561,101,0.7248337864875793
1763960617.791431,102,0.7291904091835022
1763960706.097728,103,0.7280497550964355
1763960794.638963,104,0.7269789576530457
1763960883.216758,105,0.7306805849075317
1763960971.663458,106,0.7332308292388916
1763961060.035629,107,0.7328611612319946
1763961148.519471,108,0.7291481494903564
1763961237.176994,109,0.7333387136459351
1763961325.543051,110,0.7317036986351013
1763961414.5678,111,0.7344376444816589
1763961502.933053,112,0.7335494160652161
1763961591.308373,113,0.7337713241577148
1763961679.758,114,0.7364758849143982
1763961768.161844,115,0.7337357401847839
1763961857.097834,116,0.7346682548522949
1763961945.453905,117,0.7371244430541992
1763962034.22642,118,0.738059401512146
1763962122.704121,119,0.7388455271720886
1763962211.357882,120,0.736426830291748
1763962299.995548,121,0.7413052916526794
1763962388.792165,122,0.7405321598052979
1763962477.437013,123,0.7391161322593689
1763962566.266489,124,0.7396548390388489
1763962654.853876,125,0.7414826154708862
1763962743.423769,126,0.7422026991844177
1763962832.084747,127,0.7414706349372864
1763962921.145525,128,0.740976095199585
1763963009.748884,129,0.7423315644264221
1763963098.338427,130,0.7415746450424194
1763963186.913979,131,0.74148029088974
1763963275.389611,132,0.7436509132385254
