index,filename,psnr_y,ssim_y,msssim_y,mse_y
0,0801.png#patch0000,45.91645050048828,0.9891206622123718,0.9985078573226929,2.5606777853681706e-05
1,0801.png#patch0001,45.5857048034668,0.988169252872467,0.9984288811683655,2.76330865744967e-05
2,0801.png#patch0002,46.53501510620117,0.9909346699714661,0.9987587332725525,2.2207412257557735e-05
3,0801.png#patch0003,34.349788665771484,0.9737958908081055,0.9962612986564636,0.0003672998573165387
4,0801.png#patch0004,46.800960540771484,0.989773154258728,0.9988290071487427,2.0888330254820175e-05
5,0801.png#patch0005,47.74137878417969,0.9898138046264648,0.9987756609916687,1.682140282355249e-05
6,0801.png#patch0006,47.01722717285156,0.9907793998718262,0.9989020824432373,1.9873608835041523e-05
7,0801.png#patch0007,37.082679748535156,0.9550697803497314,0.9934406876564026,0.00019576364138629287
8,0801.png#patch0008,39.496578216552734,0.9741119742393494,0.9963594079017639,0.00011229029041714966
9,0801.png#patch0009,41.29414367675781,0.9838579893112183,0.9979085922241211,7.423101487802342e-05
10,0801.png#patch0010,33.937557220458984,0.9258700013160706,0.9879821538925171,0.00040387234184890985
11,0801.png#patch0011,45.36313247680664,0.9887596964836121,0.9986712336540222,2.9086182621540502e-05
12,0801.png#patch0012,46.066200256347656,0.9894149899482727,0.9987267255783081,2.4738865249673836e-05
13,0801.png#patch0013,43.4690055847168,0.9890945553779602,0.9984555244445801,4.498827183851972e-05
14,0801.png#patch0014,30.68279266357422,0.8697142004966736,0.9788529276847839,0.0008545168093405664
15,0801.png#patch0015,33.196956634521484,0.9001235961914062,0.9843902587890625,0.00047896552132442594
16,0801.png#patch0016,35.32284927368164,0.9464311003684998,0.9919624328613281,0.0002935723459813744
17,0801.png#patch0017,37.07088088989258,0.9506362676620483,0.9919922947883606,0.0001962962851393968
18,0801.png#patch0018,36.85712432861328,0.9456638097763062,0.9918824434280396,0.00020619947463274002
19,0801.png#patch0019,38.22162628173828,0.9718502163887024,0.9958223700523376,0.00015060434816405177
20,0801.png#patch0020,34.37171173095703,0.9480935335159302,0.9921006560325623,0.0003654506872408092
21,0801.png#patch0021,29.658979415893555,0.7970174551010132,0.9617499709129333,0.0010816879803314805
22,0801.png#patch0022,29.54332160949707,0.8182259798049927,0.9700389504432678,0.0011108815670013428
23,0801.png#patch0023,31.825481414794922,0.8844781517982483,0.982286810874939,0.0006568280514329672
24,0801.png#patch0024,41.47930908203125,0.9760477542877197,0.9957365393638611,7.113266474334523e-05
25,0801.png#patch0025,36.95920181274414,0.9429520964622498,0.9913825392723083,0.00020140933338552713
26,0801.png#patch0026,31.966293334960938,0.9082818031311035,0.9847574234008789,0.0006358733517117798
27,0801.png#patch0027,30.395206451416016,0.8893405199050903,0.9823548197746277,0.0009130174876190722
28,0801.png#patch0028,30.808063507080078,0.8690809011459351,0.9794543981552124,0.0008302207570523024
29,0801.png#patch0029,30.55021095275879,0.8542864918708801,0.9748212099075317,0.000881006068084389
30,0801.png#patch0030,30.751054763793945,0.8612071871757507,0.9776592254638672,0.0008411905146203935
31,0801.png#patch0031,33.4921875,0.9173992872238159,0.9875765442848206,0.00044748769141733646
32,0801.png#patch0032,31.26249122619629,0.861832320690155,0.9770989418029785,0.0007477403851225972
33,0801.png#patch0033,29.495616912841797,0.837429404258728,0.9728394150733948,0.0011231513926759362
34,0801.png#patch0034,29.3270320892334,0.8436103463172913,0.9738649725914001,0.0011676070280373096
35,0802.png#patch0000,41.66424560546875,0.9673092365264893,0.9956888556480408,6.816715176682919e-05
36,0802.png#patch0001,38.5384521484375,0.9448445439338684,0.9914152026176453,0.0001400085457134992
37,0802.png#patch0002,38.3684196472168,0.9365070462226868,0.9901028275489807,0.00014559882401954383
38,0802.png#patch0003,38.48666000366211,0.9419848918914795,0.9914042949676514,0.0001416882296325639
39,0802.png#patch0004,39.72940444946289,0.9647340774536133,0.9954482913017273,0.00010642887355061248
40,0802.png#patch0005,40.29161071777344,0.9594646692276001,0.9942740797996521,9.350581240141764e-05
41,0802.png#patch0006,42.61997604370117,0.9714289903640747,0.9961734414100647,5.470185715239495e-05
42,0802.png#patch0007,41.032413482666016,0.9610333442687988,0.9947543740272522,7.884214574005455e-05
43,0802.png#patch0008,38.94044494628906,0.9543560743331909,0.9937388896942139,0.00012763064296450466
44,0802.png#patch0009,39.16160583496094,0.9545096158981323,0.9941830635070801,0.00012129398965043947
45,0802.png#patch0010,37.5252571105957,0.9486790299415588,0.9931336641311646,0.00017679667507763952
46,0802.png#patch0011,36.15163040161133,0.9350234866142273,0.990437924861908,0.0002425699058221653
47,0802.png#patch0012,39.31071090698242,0.9506967067718506,0.9930073022842407,0.00011720024485839531
48,0802.png#patch0013,41.79248809814453,0.9689147472381592,0.9959015250205994,6.618367478949949e-05
49,0802.png#patch0014,39.03169250488281,0.9490306377410889,0.9920381307601929,0.0001249771157745272
50,0802.png#patch0015,39.56307601928711,0.9538463354110718,0.9938704371452332,0.00011058391828555614
51,0802.png#patch0016,39.97513198852539,0.9559230208396912,0.994367241859436,0.00010057421604869887
52,0802.png#patch0017,36.808197021484375,0.9291565418243408,0.9888705015182495,0.0002085355226881802
53,0802.png#patch0018,37.12102127075195,0.9387333989143372,0.9905695915222168,0.0001940429356181994
54,0802.png#patch0019,40.47429275512695,0.9598007202148438,0.9945416450500488,8.965418237494305e-05
55,0802.png#patch0020,40.91774368286133,0.9724704027175903,0.9965693950653076,8.095154771581292e-05
