epoch,duration_s,ms_per_step,steps_per_epoch
0,448.02243399620056,829.6711740670381,540
1,403.1227424144745,746.5235970638416,540
2,401.9826340675354,744.4122853102507,540
3,402.89922857284546,746.1096825423064,540
4,403.9214310646057,748.0026501196402,540
5,400.92689657211304,742.4572158742834,540
6,402.2378182411194,744.8848485946655,540
7,403.49816703796387,747.2188278480812,540
8,403.4141900539398,747.0633149147034,540
9,400.4726903438568,741.6160932293644,540
10,402.94625782966614,746.196773758641,540
11,402.72966623306274,745.7956782093754,540
12,403.01845121383667,746.3304652108086,540
13,403.00261187553406,746.3011331028408,540
14,402.91308403015137,746.1353407965767,540
15,402.7702202796936,745.8707782957289,540
16,402.87596702575684,746.0666056032534,540
17,402.89189624786377,746.0961041627107,540
18,401.760244846344,744.0004534191555,540
19,401.18058133125305,742.9270024652834,540
20,400.9888746738434,742.571990136747,540
21,405.3537757396698,750.6551402586477,540
22,403.571391582489,747.3544288564611,540
23,407.0205993652344,753.74185067636,540
24,402.80913376808167,745.9428403112623,540
25,403.65334725379944,747.5061986181471,540
26,401.7118113040924,743.9107616742452,540
27,399.62566328048706,740.0475245934946,540
28,397.8269557952881,736.716584806089,540
29,389.42298793792725,721.1536813665319,540
30,388.04958987236023,718.6103516154819,540
31,390.1064863204956,722.4194191120289,540
32,387.5686237812042,717.7196736688967,540
33,387.7769250869751,718.1054168277317,540
34,386.476845741272,715.697862483837,540
35,385.77034759521484,714.3895325837312,540
36,388.0097119808197,718.5365036681847,540
37,387.5382254123688,717.6633803932755,540
38,386.05258536338806,714.9121951173853,540
39,385.70590806007385,714.2702001112478,540
40,386.02794122695923,714.8665578277023,540
41,387.7405414581299,718.0380397372776,540
42,388.0000548362732,718.5186200671726,540
43,388.5138692855835,719.4701283066361,540
44,385.81811475753784,714.4779902917368,540
45,385.8968152999878,714.6237320370144,540
46,387.44970774650574,717.4994587898254,540
47,385.47862243652344,713.8493008083767,540
48,386.154203414917,715.1003766942907,540
49,385.3259348869324,713.5665460869118,540
50,386.0942416191101,714.9893363316854,540
51,385.265319108963,713.4542946462278,540
52,387.9971215724945,718.513188097212,540
53,385.5703296661377,714.0191290113661,540
54,388.2499418258667,718.981373751605,540
55,389.5170934200287,721.3279507778309,540
56,385.66531443595886,714.1950267332571,540
57,385.81386375427246,714.4701180634676,540
58,385.43652987480164,713.771351620003,540
59,385.9345097541809,714.6935365818165,540
60,389.55282735824585,721.3941247374923,540
61,390.3183572292328,722.8117726467274,540
62,386.0836751461029,714.9697687890795,540
63,388.26004004478455,719.0000741570084,540
64,388.60913467407227,719.6465456927264,540
65,389.5816967487335,721.4475865717287,540
66,386.7730872631073,716.2464578946432,540
67,389.22246623039246,720.7823448710972,540
68,389.34138107299805,721.002557542589,540
69,387.32919931411743,717.2762950261434,540
70,388.5979816913605,719.6258920210379,540
71,401.0125813484192,742.6158913859615,540
72,404.395112991333,748.879838872839,540
73,401.90152764320374,744.2620882281551,540
74,405.2519974708557,750.4666619830662,540
75,402.1720190048218,744.7629981570774,540
76,402.80530881881714,745.9357570718836,540
77,401.5179581642151,743.5517743781761,540
78,401.20276713371277,742.9680872846533,540
79,401.63664078712463,743.7715570131937,540
80,400.88511395454407,742.379840656563,540
81,406.2921657562256,752.3928995485659,540
82,403.35037994384766,746.9451480441624,540
83,401.7491989135742,743.9799979881004,540
84,402.56947231292725,745.4990228017172,540
85,402.672470331192,745.6897598725778,540
86,401.70082330703735,743.8904135315506,540
87,404.2596893310547,748.6290543167679,540
88,400.98209023475647,742.5594263606602,540
89,401.73896837234497,743.9610525413796,540
90,401.9905972480774,744.427031940884,540
91,402.17541241645813,744.7692822527002,540
92,401.43799114227295,743.4036873005055,540
93,402.35805892944336,745.1075165360062,540
94,401.80266404151917,744.0790074842947,540
95,401.6443395614624,743.7858140027082,540
96,402.35376715660095,745.0995688085203,540
97,402.06049132347107,744.5564654138353,540
98,401.5401523113251,743.592874650602,540
99,402.3628168106079,745.1163274270517,540
