epoch,steps_completed,steps_total,duration_s,ms_per_step,loss,psnr,val_loss,val_psnr
48,540,540,385.47862243652344,713.8493008083767,0.0153,35.4311,0.0140,36.9395
49,540,540,386.154203414917,715.1003766942907,0.0152,35.3868,0.0140,36.9340
50,540,540,385.3259348869324,713.5665460869118,0.0154,35.3702,0.0140,36.9352
51,540,540,386.0942416191101,714.9893363316854,0.0154,35.3760,0.0140,36.9100
52,540,540,385.265319108963,713.4542946462278,0.0152,35.4645,0.0140,36.9374
53,540,540,387.9971215724945,718.513188097212,0.0156,35.2301,0.0139,36.9689
54,540,540,385.5703296661377,714.0191290113661,0.0156,35.2496,0.0140,36.9426
55,540,540,388.2499418258667,718.981373751605,0.0150,35.5593,0.0139,36.9672
56,540,540,389.5170934200287,721.3279507778309,0.0152,35.4746,0.0139,37.0045
57,540,540,385.66531443595886,714.1950267332571,0.0152,35.4578,0.0139,36.9304
58,540,540,385.81386375427246,714.4701180634676,0.0154,35.1827,0.0139,36.9789
59,540,540,385.43652987480164,713.771351620003,0.0153,35.4245,0.0140,36.9561
60,540,540,385.9345097541809,714.6935365818165,0.0153,35.3676,0.0140,36.9502
61,540,540,389.55282735824585,721.3941247374923,0.0153,35.2958,0.0139,36.9415
62,540,540,390.3183572292328,722.8117726467274,0.0153,35.2303,0.0139,37.0087
63,540,540,386.0836751461029,714.9697687890795,0.0152,35.4295,0.0139,36.9964
64,540,540,388.26004004478455,719.0000741570084,0.0154,35.4243,0.0139,36.9801
65,540,540,388.60913467407227,719.6465456927264,0.0155,35.2171,0.0139,36.9063
66,540,540,389.5816967487335,721.4475865717287,0.0150,35.6807,0.0139,37.0221
67,540,540,386.7730872631073,716.2464578946432,0.0153,35.2174,0.0139,36.9247
68,540,540,389.22246623039246,720.7823448710972,0.0154,35.3993,0.0138,37.0070
69,540,540,389.34138107299805,721.002557542589,0.0154,35.4115,0.0138,37.0419
70,540,540,387.32919931411743,717.2762950261434,0.0159,34.9772,0.0139,36.9100
71,540,540,388.5979816913605,719.6258920210379,0.0150,35.6007,0.0139,36.9819
72,540,540,401.0125813484192,742.6158913859615,0.0152,35.4166,0.0139,36.9484
73,540,540,404.395112991333,748.879838872839,0.0151,35.4954,0.0138,36.9967
74,540,540,401.90152764320374,744.2620882281551,0.0154,35.4265,0.0140,36.9484
75,540,540,405.2519974708557,750.4666619830662,0.0148,35.6857,0.0138,37.0464
76,540,540,402.1720190048218,744.7629981570774,0.0153,35.3678,0.0138,37.0612
77,540,540,402.80530881881714,745.9357570718836,0.0152,35.4940,0.0138,36.9975
78,540,540,401.5179581642151,743.5517743781761,0.0155,35.3490,0.0138,36.9773
79,540,540,401.20276713371277,742.9680872846533,0.0152,35.4111,0.0138,37.0758
80,540,540,401.63664078712463,743.7715570131937,0.0152,35.4850,0.0138,37.0522
81,540,540,400.88511395454407,742.379840656563,0.0152,35.3668,0.0138,37.0462
82,540,540,406.2921657562256,752.3928995485659,0.0152,35.3447,0.0138,37.0517
83,540,540,403.35037994384766,746.9451480441624,0.0153,35.3734,0.0138,37.0917
84,540,540,401.7491989135742,743.9799979881004,0.0154,35.3841,0.0139,36.9641
85,540,540,402.56947231292725,745.4990228017172,0.0154,35.3924,0.0139,36.9798
86,540,540,402.672470331192,745.6897598725778,0.0153,35.3101,0.0138,37.0958
87,540,540,401.70082330703735,743.8904135315506,0.0151,35.4926,0.0138,37.0501
88,540,540,404.2596893310547,748.6290543167679,0.0152,35.4555,0.0137,37.0764
89,540,540,400.98209023475647,742.5594263606602,0.0153,35.4161,0.0138,37.0807
90,540,540,401.73896837234497,743.9610525413796,0.0152,35.3559,0.0138,37.0381
91,540,540,401.9905972480774,744.427031940884,0.0154,35.3081,0.0138,36.9885
92,540,540,402.17541241645813,744.7692822527002,0.0152,35.4409,0.0138,37.0691
93,540,540,401.43799114227295,743.4036873005055,0.0152,35.4482,0.0139,36.9601
94,540,540,402.35805892944336,745.1075165360062,0.0148,35.6925,0.0138,37.0663
95,540,540,401.80266404151917,744.0790074842947,0.0150,35.6109,0.0138,37.0350
96,540,540,401.6443395614624,743.7858140027082,0.0154,35.2642,0.0138,37.0059
97,540,540,402.35376715660095,745.0995688085203,0.0151,35.6324,0.0138,37.0699
98,540,540,402.06049132347107,744.5564654138353,0.0151,35.4942,0.0138,37.1158
99,540,540,401.5401523113251,743.592874650602,0.0151,35.4900,0.0138,37.0423
100,540,540,402.3628168106079,745.1163274270517,0.0151,35.4726,0.0138,37.0835
