Wall time,Step,Value
1763905118.068296,0,0.6012561321258545
1763905231.963777,1,0.681869626045227
1763905345.234808,2,0.710942804813385
1763905453.539128,3,0.7257823944091797
1763905553.221256,4,0.7428886294364929
1763905650.633872,5,0.7491180896759033
1763905746.430556,6,0.7651209831237793
1763905842.817825,7,0.7765308618545532
1763905938.182933,8,0.7839774489402771
1763906035.464965,9,0.7926333546638489
1763906130.97557,10,0.8011375069618225
1763906225.754242,11,0.7981876134872437
1763906322.784522,12,0.8049052357673645
1763906418.988835,13,0.8119275569915771
1763906515.201536,14,0.8173691630363464
1763906610.768279,15,0.8199677467346191
1763906706.296458,16,0.8190828561782837
1763906801.149682,17,0.8257556557655334
1763906898.053131,18,0.8279520869255066
1763906994.231458,19,0.8286210894584656
1763907091.586121,20,0.8320472836494446
1763907187.567724,21,0.8330253958702087
1763907284.662745,22,0.834729015827179
1763907382.562442,23,0.8381738066673279
1763907478.145664,24,0.8370075225830078
1763907572.759752,25,0.8410394191741943
1763907668.636019,26,0.8425159454345703
1763907765.482717,27,0.8476989269256592
1763907862.468867,28,0.844251811504364
1763907958.5636,29,0.8495734333992004
1763908053.602745,30,0.8511372804641724
1763908149.47835,31,0.845819890499115
1763908244.531169,32,0.8487042784690857
1763908339.650101,33,0.8500270843505859
1763908434.824595,34,0.85549396276474
1763908531.788363,35,0.8493052124977112
1763908627.94963,36,0.8568050265312195
1763908722.868546,37,0.8582018613815308
1763908817.841338,38,0.8578706383705139
1763908912.875801,39,0.8580912351608276
1763909008.784889,40,0.8609104156494141
1763909105.706025,41,0.8614294528961182
1763909201.160713,42,0.8666711449623108
1763909298.201089,43,0.8636513352394104
1763909395.133062,44,0.8631237745285034
1763909490.542615,45,0.8657090067863464
1763909588.421452,46,0.8666308522224426
1763909684.88767,47,0.8645500540733337
1763909781.60002,48,0.8670088052749634
1763909881.618375,49,0.8688504099845886
1763909977.040901,50,0.8693544864654541
1763910073.524044,51,0.8696103096008301
1763910167.925576,52,0.8709520101547241
1763910263.016407,53,0.8710418343544006
1763910358.552727,54,0.8713921904563904
1763910454.917973,55,0.8724287152290344
1763910550.40768,56,0.8747806549072266
1763910646.021443,57,0.8732368350028992
1763910740.780096,58,0.877484142780304
1763910836.22348,59,0.8747733235359192
1763910931.300134,60,0.8772633075714111
1763911026.756351,61,0.8777027130126953
1763911124.614087,62,0.8775007724761963
1763911220.564307,63,0.8793985843658447
1763911315.890889,64,0.881062924861908
1763911411.490809,65,0.8781635165214539
1763911507.712101,66,0.8800277709960938
1763911603.11343,67,0.8834916353225708
1763911698.419744,68,0.882630467414856
1763911794.727053,69,0.883625864982605
1763911890.310158,70,0.8833725452423096
1763911987.013942,71,0.8845151662826538
1763912082.924298,72,0.8850539922714233
1763912178.184126,73,0.8856226801872253
1763912273.218329,74,0.88430255651474
1763912369.312119,75,0.8851535320281982
1763912466.703777,76,0.8871667981147766
1763912561.897334,77,0.8883168697357178
1763912658.279698,78,0.8886779546737671
1763912753.832774,79,0.8859977126121521
1763912848.880446,80,0.8888628482818604
1763912946.32209,81,0.891083836555481
1763913041.973985,82,0.8898893594741821
1763913138.860254,83,0.8896461725234985
1763913234.525842,84,0.8894577622413635
1763913329.803829,85,0.8896057605743408
1763913425.346096,86,0.8917090892791748
1763913521.147314,87,0.8900030255317688
1763913616.037092,88,0.8901857733726501
1763913710.562424,89,0.8907724022865295
1763913807.130321,90,0.8912728428840637
1763913902.650807,91,0.8903031945228577
1763913999.170597,92,0.8916007280349731
1763914093.984645,93,0.8923835158348083
1763914188.694809,94,0.8912681937217712
1763914284.825815,95,0.8918099403381348
1763914379.575201,96,0.8906635046005249
1763914474.693542,97,0.8914435505867004
1763914569.598232,98,0.8919379115104675
