Wall time,Step,Value
1763932109.318953,0,0.8746914267539978
1763932312.915187,1,0.8821612596511841
1763932478.998145,2,0.8747192025184631
1763932644.318229,3,0.87620609998703
1763932809.976448,4,0.878383994102478
1763932976.60043,5,0.8785075545310974
1763933141.800639,6,0.8806771636009216
1763933307.574684,7,0.8838731050491333
1763933474.39016,8,0.8833942413330078
1763933640.53531,9,0.8835976123809814
1763933805.020554,10,0.8842042684555054
1763933973.083612,11,0.8857166767120361
1763934139.622977,12,0.8852797746658325
1763934305.187192,13,0.8875508308410645
1763934471.571495,14,0.8866721391677856
1763934637.668448,15,0.8885376453399658
1763934803.137687,16,0.8876158595085144
1763934969.829378,17,0.8872774243354797
1763935136.247436,18,0.8899580836296082
1763935303.238905,19,0.888228178024292
1763935469.63814,20,0.8920058012008667
1763935634.775888,21,0.8913707733154297
1763935802.054266,22,0.892032265663147
1763935969.837265,23,0.8927451968193054
1763936136.581414,24,0.8937963843345642
1763936303.797691,25,0.8949797749519348
1763936471.142356,26,0.8936682939529419
1763936638.072679,27,0.8948948979377747
1763936805.615721,28,0.8983436822891235
1763936972.496588,29,0.8960430026054382
1763937139.452992,30,0.8965505957603455
1763937306.706019,31,0.8974882960319519
1763937472.757563,32,0.8997917771339417
1763937639.900084,33,0.8975362777709961
1763937806.71741,34,0.8976898789405823
1763937972.93293,35,0.8996414542198181
1763938139.660352,36,0.9000198245048523
1763938306.704006,37,0.9027746319770813
1763938473.208246,38,0.9011635780334473
1763938640.222523,39,0.8999833464622498
1763938806.948453,40,0.9031146168708801
1763938973.788873,41,0.9028834104537964
