epoch,steps_completed,steps_total,duration_s,ms_per_step,loss,psnr,val_loss,val_psnr
1,1080,1080,789.7814729213715,731.2791415938625,0.0181,33.8711,0.0153,36.0410
2,1080,1080,749.529376745224,694.0086821715037,0.0168,34.4293,0.0151,36.1964
3,1080,1080,751.0641901493073,695.429805693803,0.0161,34.9266,0.0149,36.2921
4,1080,1080,750.8621084690094,695.2426930268606,0.0167,34.6394,0.0148,36.4178
5,1080,1080,752.2172288894653,696.4974341569124,0.0163,34.7388,0.0146,36.4507
6,1080,1080,756.1503851413727,700.139245501271,0.0161,34.8594,0.0146,36.4851
7,1080,1080,749.3321573734283,693.8260716420633,0.0162,34.8495,0.0146,36.4836
8,1080,1080,752.9354355335236,697.1624403088181,0.0163,34.8788,0.0145,36.4769
9,1080,1080,751.7180292606354,696.0352122783661,0.0158,35.0129,0.0144,36.6294
10,1080,1080,753.051150560379,697.2695838522028,0.0160,34.8672,0.0144,36.5296
11,1080,1080,749.2170343399048,693.7194762406526,0.0158,35.1570,0.0144,36.6622
12,1080,1080,752.364490032196,696.6337870668482,0.0156,35.1650,0.0143,36.6533
13,1080,1080,752.776947259903,697.0156919073175,0.0158,35.0365,0.0143,36.7108
14,1080,1080,752.3072271347046,696.5807658654672,0.0158,35.0629,0.0142,36.7123
15,1080,1080,753.1698219776154,697.3794647940883,0.0157,35.1757,0.0142,36.6803
16,1080,1080,749.41614818573,693.9038409127129,0.0160,35.1382,0.0143,36.7113
17,1080,1080,749.5537548065186,694.0312544504801,0.0156,35.2482,0.0143,36.7192
18,1080,1080,753.1183295249939,697.3317865972166,0.0158,35.0912,0.0142,36.7894
19,1080,1080,749.345493555069,693.8384199583971,0.0158,35.1404,0.0142,36.8010
20,1080,1080,751.5826909542084,695.9098990316744,0.0158,34.9306,0.0141,36.8250
21,1080,1080,748.8562240600586,693.3853926482024,0.0156,35.1630,0.0141,36.8292
22,1080,1080,752.8406233787537,697.0746512766237,0.0156,35.2242,0.0141,36.7999
23,1080,1080,752.9614887237549,697.1865636331064,0.0155,35.3580,0.0141,36.7948
24,1080,1080,752.8967311382294,697.126602905768,0.0152,35.3448,0.0141,36.8284
25,1080,1080,749.084869146347,693.5971010614325,0.0158,35.1359,0.0141,36.7857
26,1080,1080,749.5652191638947,694.0418695961988,0.0154,35.3135,0.0142,36.4764
27,1080,1080,750.9102828502655,695.2872989354311,0.0151,35.3798,0.0141,36.8646
28,1080,1080,750.0486912727356,694.4895289562367,0.0156,35.1586,0.0141,36.7993
29,1080,1080,749.3991899490356,693.8881388416996,0.0153,35.5471,0.0141,36.8315
30,1080,1080,750.934556722641,695.3097747431862,0.0155,35.2396,0.0140,36.7907
31,1080,1080,748.7823784351349,693.3170170695694,0.0157,35.2255,0.0142,36.8094
32,1080,1080,749.5722942352295,694.0484205881754,0.0151,35.5065,0.0140,36.8168
33,1080,1080,750.7009909152985,695.0935101067579,0.0154,35.3454,0.0141,36.8763
34,1080,1080,749.6118152141571,694.0850140871825,0.0155,35.2583,0.0140,36.8232
35,1080,1080,752.0101630687714,696.3057065451586,0.0156,35.1763,0.0140,36.9122
36,1080,1080,749.688958644867,694.1564431896916,0.0157,35.1202,0.0141,36.7852
37,1080,1080,755.59587931633,699.625814181787,0.0154,35.3650,0.0140,36.9590
38,1080,1080,750.4846289157867,694.8931749220247,0.0155,35.2633,0.0140,36.9464
39,1080,1080,753.5352220535278,697.717798197711,0.0152,35.4956,0.0139,36.9550
40,1080,1080,754.4670634269714,698.5806142842329,0.0154,35.4396,0.0140,36.8730
41,1080,1080,756.0947370529175,700.0877194934421,0.0155,35.3199,0.0139,36.9607
42,1080,1080,756.2174751758575,700.2013659035719,0.0154,35.3656,0.0140,36.9228
43,1080,1080,756.1418073177338,700.1313030719757,0.0152,35.4812,0.0139,36.9181
44,1080,1080,890.8720653057098,824.8815419497313,0.0151,35.3749,0.0139,36.9913
45,1080,1080,779.1221523284912,721.4094003041586,0.0154,35.3733,0.0139,36.9535
46,1080,1080,755.5191345214844,699.5547541865596,0.0155,35.2757,0.0139,36.9856
47,1080,1080,757.8019490242004,701.6684713187041,0.0152,35.5076,0.0139,36.9704
48,1080,1080,755.5541603565216,699.5871855152977,0.0152,35.5037,0.0140,36.7751
49,1080,1080,755.8546652793884,699.8654308142485,0.0150,35.4776,0.0139,36.9122
50,1080,1080,757.4394316673279,701.3328070993776,0.0153,35.4651,0.0139,36.9898
51,1080,1080,755.5040302276611,699.5407687293159,0.0152,35.4462,0.0139,36.9417
52,1080,1080,757.1035940647125,701.0218463562153,0.0150,35.5417,0.0139,36.9954
53,1080,1080,757.8032851219177,701.6697084462202,0.0154,35.3046,0.0138,37.0069
54,1080,1080,755.4254763126373,699.4680336228123,0.0155,35.3225,0.0139,36.9586
55,1080,1080,755.4162249565125,699.4594675523264,0.0150,35.6128,0.0139,36.9942
56,1080,1080,755.8742523193359,699.8835669623481,0.0151,35.5504,0.0139,36.8642
57,1080,1080,758.4573814868927,702.2753532286043,0.0151,35.5197,0.0138,37.0188
