Wall time,Step,loss,psnr
1764253102.6660633,0,0.018141677603125572,33.87113952636719
1764253852.201101,1,0.016841335222125053,34.42925262451172
1764254603.2681346,2,0.01614065282046795,34.92661666870117
1764255354.1352015,3,0.016736695542931557,34.63937759399414
1764256106.3562484,4,0.0163193978369236,34.73883819580078
1764256862.5093994,5,0.016117582097649574,34.859375
1764257611.8443766,6,0.01620812527835369,34.849525451660156
1764258364.7828963,7,0.01628432795405388,34.87877655029297
1764259116.5041723,8,0.015797484666109085,35.01292037963867
1764259869.5581279,9,0.01603247970342636,34.867183685302734
1764260618.7781188,10,0.015789605677127838,35.15700912475586
1764261371.1458921,11,0.01556386612355709,35.164981842041016
1764262123.9257746,12,0.0157984159886837,35.03654861450195
1764262876.235786,13,0.015823595225811005,35.06288146972656
1764263629.4083722,14,0.01570521481335163,35.17574691772461
1764264378.8272781,15,0.01601714827120304,35.138206481933594
1764265128.3838606,16,0.015583223663270473,35.2481575012207
1764265881.5055869,17,0.015816189348697662,35.0911979675293
1764266630.8541021,18,0.0157986581325531,35.14042663574219
1764267382.4398403,19,0.015828266739845276,34.93057632446289
1764268131.2990322,20,0.015638388693332672,35.163002014160156
1764268884.1424818,21,0.015636172145605087,35.224151611328125
1764269637.1071784,22,0.015501968562602997,35.35801696777344
1764270390.0068543,23,0.01523990835994482,35.34482955932617
1764271139.094482,24,0.015839917585253716,35.13591003417969
1764271888.6636927,25,0.01535762194544077,35.313499450683594
1764272639.5767207,26,0.01514352299273014,35.37978744506836
1764273389.6285386,27,0.015645259991288185,35.15855407714844
1764274139.0317376,28,0.015265285037457943,35.54710006713867
1764274889.969244,29,0.015468073077499866,35.23960876464844
1764275638.754615,30,0.015650996938347816,35.225502014160156
1764276388.3298278,31,0.015145674347877502,35.50654983520508
1764277139.0340009,32,0.01542754378169775,35.345436096191406
1764277888.6487963,33,0.01554544735699892,35.2582893371582
1764278640.6619577,34,0.015572573989629745,35.1762580871582
1764279390.353872,35,0.015658140182495117,35.12024688720703
1764280145.9528813,36,0.015423573553562164,35.364990234375
1764280896.44053,37,0.015505506657063961,35.26331329345703
1764281649.9788342,38,0.015180826187133789,35.49563217163086
1764282404.4486008,39,0.01535644568502903,35.43962478637695
1764283160.5472596,40,0.01546555943787098,35.31988525390625
1764283916.767519,41,0.015437636524438858,35.36560821533203
1764284672.912099,42,0.015241644345223904,35.481178283691406
1764285563.7870378,43,0.015079065226018429,35.374908447265625
1764286342.9121132,44,0.015357271768152714,35.373287200927734
1764287098.4338784,45,0.01545213907957077,35.27571105957031
1764287856.2395802,46,0.015240143053233624,35.50763702392578
1764288611.7988913,47,0.015194308012723923,35.503658294677734
1764289367.658038,48,0.01502008456736803,35.477630615234375
1764290125.1030107,49,0.015277705155313015,35.46513748168945
1764290880.610216,50,0.0152487987652421,35.4461555480957
1764291637.7170289,51,0.015040330588817596,35.54167938232422
1764292395.522937,52,0.015448377467691898,35.304588317871094
1764293150.9510329,53,0.015480938367545605,35.32249450683594
1764293906.3700912,54,0.014956974424421787,35.612789154052734
1764294662.2476952,55,0.015075675211846828,35.55044937133789
1764295420.7079468,56,0.015081988647580147,35.519744873046875
