Wall time,Step,loss,psnr
1764204941.8696663,0,0.018479470163583755,33.70643615722656
1764205263.7131956,1,0.017123691737651825,34.27545928955078
1764205584.8330216,2,0.016405297443270683,34.77836990356445
1764205907.0463355,3,0.01700771413743496,34.4897346496582
1764206229.6481051,4,0.016602490097284317,34.57572937011719
1764206549.231943,5,0.01637055166065693,34.7135124206543
1764206871.6233964,6,0.016503319144248962,34.671539306640625
1764207193.9151716,7,0.016587574034929276,34.698997497558594
1764207516.1840737,8,0.01607590913772583,34.8391227722168
1764207841.8197389,9,0.01633819006383419,34.68027877807617
1764208163.8299804,10,0.016092337667942047,34.974788665771484
1764208484.9013026,11,0.015885062515735626,34.96952819824219
1764208807.41773,12,0.016121555119752884,34.83873748779297
1764209129.5392416,13,0.016145678237080574,34.86177062988281
1764209451.759857,14,0.016026470810174942,34.979679107666016
1764209773.035339,15,0.016332414001226425,34.949825286865234
1764210095.8234973,16,0.015899304300546646,35.04492950439453
1764210418.1658647,17,0.01613767258822918,34.89519119262695
1764210740.8015263,18,0.016109803691506386,34.954795837402344
1764211062.8695722,19,0.016122711822390556,34.74922180175781
1764211382.8860137,20,0.015927795320749283,34.983116149902344
1764211705.765625,21,0.01592646911740303,35.045040130615234
1764212029.7880135,22,0.015824398025870323,35.15845489501953
1764212349.6468115,23,0.01553343515843153,35.165321350097656
1764212671.7131488,24,0.016128502786159515,34.96223449707031
1764212995.0240936,25,0.01561005599796772,35.160396575927734
1764213317.210089,26,0.015433399938046932,35.201080322265625
1764213636.4654825,27,0.01591530442237854,34.99152755737305
1764213956.1827774,28,0.015525939874351025,35.378883361816406
1764214277.7771513,29,0.015732718631625175,35.073455810546875
1764214597.4463787,30,0.01591513492166996,35.06281661987305
1764214919.5077963,31,0.015394565649330616,35.35110855102539
1764215238.8439121,32,0.01568494364619255,35.17979049682617
1764215558.6962955,33,0.0158102884888649,35.09305191040039
1764215880.5566657,34,0.015842314809560776,35.01433563232422
1764216200.3093138,35,0.015907466411590576,34.96158981323242
1764216522.8832119,36,0.015676015987992287,35.20800018310547
1764216842.8028462,37,0.015750030055642128,35.10927963256836
1764217162.4955084,38,0.015424850396811962,35.338626861572266
1764217482.3379095,39,0.015595662407577038,35.28961944580078
1764217802.0569072,40,0.015701336786150932,35.17457962036133
1764218124.3985689,41,0.01567080244421959,35.219966888427734
1764218446.5018337,42,0.015483751893043518,35.33299255371094
1764218767.954127,43,0.015315400436520576,35.22346115112305
1764219087.6230032,44,0.015593910589814186,35.22671127319336
1764219409.6251354,45,0.01570885255932808,35.11732864379883
1764219729.2436793,46,0.01547996699810028,35.35401153564453
1764220049.3437052,47,0.015420328825712204,35.363460540771484
1764220371.6219444,48,0.015285481698811054,35.3129768371582
1764220693.742704,49,0.015532619319856167,35.30452346801758
1764221013.3331833,50,0.015478561632335186,35.300662994384766
1764221335.2423375,51,0.015278794802725315,35.394351959228516
1764221655.3386612,52,0.015690773725509644,35.15092086791992
1764221974.8903046,53,0.015735981985926628,35.168704986572266
1764222295.0717616,54,0.015150637365877628,35.48105239868164
1764222623.1148784,55,0.015328212641179562,35.3917236328125
1764222945.5502536,56,0.015308498404920101,35.37191390991211
1764223266.8034995,57,0.015583659522235394,35.0958366394043
1764223586.4552855,58,0.015382466837763786,35.35049057006836
1764223906.7924387,59,0.015431041829288006,35.28495788574219
1764224229.4478958,60,0.015395846217870712,35.221397399902344
1764224549.5748467,61,0.015446851961314678,35.14453887939453
1764224871.8211288,62,0.015325876884162426,35.35299301147461
1764225191.084164,63,0.015541440807282925,35.33863830566406
1764225511.1408627,64,0.015592518262565136,35.13933563232422
1764225833.022177,65,0.015145612880587578,35.596832275390625
1764226152.9954803,66,0.01548372395336628,35.13595962524414
1764226472.7731476,67,0.015493481419980526,35.31853485107422
1764226792.1115592,68,0.015547556802630424,35.32619094848633
1764227111.901716,69,0.01594116911292076,34.922061920166016
1764227431.9264615,70,0.015168520621955395,35.52043151855469
1764227752.0154393,71,0.015368737280368805,35.33707809448242
1764228073.366267,72,0.015203637070953846,35.41702651977539
1764228393.4911826,73,0.015486319549381733,35.344390869140625
1764228713.332138,74,0.014945250935852528,35.602874755859375
1764229034.8982427,75,0.015415433794260025,35.29193878173828
1764229354.6525621,76,0.015291432850062847,35.41279983520508
1764229674.592375,77,0.015634462237358093,35.275352478027344
1764229996.846265,78,0.015373860485851765,35.319583892822266
1764230316.908789,79,0.015298504382371902,35.399681091308594
1764230638.1331708,80,0.01537607703357935,35.28343963623047
1764230961.3336036,81,0.01526498794555664,35.26706314086914
1764231281.3858805,82,0.015378053300082684,35.295387268066406
1764231600.7710323,83,0.015567594207823277,35.29379653930664
1764231920.0901916,84,0.015533789992332458,35.31511688232422
1764232239.8732867,85,0.015430891886353493,35.234458923339844
1764232564.3481688,86,0.015201547183096409,35.40919876098633
1764232885.6642325,87,0.015317128971219063,35.3692741394043
1764233204.3065388,88,0.015410861000418663,35.327674865722656
1764233522.2664523,89,0.015298751182854176,35.2714729309082
1764233841.3850446,90,0.015486017800867558,35.23181915283203
1764234160.9500647,91,0.015346982516348362,35.36004638671875
1764234479.3581893,92,0.015302317216992378,35.381813049316406
1764234798.3715527,93,0.014882095158100128,35.6113395690918
1764235117.7781003,94,0.01514981035143137,35.54422378540039
1764235436.6265376,95,0.015532253310084343,35.188720703125
1764235755.9298897,96,0.015182112343609333,35.553382873535156
1764236074.5430086,97,0.015190297737717628,35.42365264892578
1764236393.0981722,98,0.01521820854395628,35.408267974853516
1764236712.2857256,99,0.015277375467121601,35.39145278930664
