epoch,steps_completed,steps_total,duration_s,ms_per_step,loss,psnr,val_loss,val_psnr
1,540,540,360.4093904495239,667.424797128748,0.0185,33.7064,0.0157,35.8838
2,540,540,321.83689284324646,595.994246006012,0.0171,34.2755,0.0153,36.1661
3,540,540,321.11723279953003,594.6615422213519,0.0164,34.7784,0.0152,36.1693
4,540,540,322.2105188369751,596.6861459943983,0.0170,34.4897,0.0150,36.3036
5,540,540,322.59837532043457,597.4043987415455,0.0166,34.5757,0.0149,36.3874
6,540,540,319.580326795578,591.8154199918112,0.0164,34.7135,0.0150,36.3339
7,540,540,322.3880543708801,597.0149155016298,0.0165,34.6715,0.0148,36.4375
8,540,540,322.2881360054016,596.8298814914845,0.0166,34.6990,0.0148,36.3946
9,540,540,322.2663857936859,596.7896033216406,0.0161,34.8391,0.0147,36.5087
10,540,540,325.6323993206024,603.0229617048193,0.0163,34.6803,0.0147,36.5169
11,540,540,322.00587248802185,596.3071712741146,0.0161,34.9748,0.0146,36.5467
12,540,540,321.068763256073,594.5717838075426,0.0159,34.9695,0.0145,36.5089
13,540,540,322.51350355148315,597.2472287990429,0.0161,34.8387,0.0145,36.5413
14,540,540,322.1186821460724,596.5160780482822,0.0161,34.8618,0.0145,36.5933
15,540,540,322.2167582511902,596.697700465167,0.0160,34.9797,0.0145,36.6002
16,540,540,321.272878408432,594.9497748304296,0.0163,34.9498,0.0145,36.6183
17,540,540,322.7846510410309,597.7493537796868,0.0159,35.0449,0.0145,36.6228
18,540,540,322.3365480899811,596.9195334999649,0.0161,34.8952,0.0144,36.6196
19,540,540,322.6329114437103,597.4683545253895,0.0161,34.9548,0.0144,36.6806
20,540,540,322.0652985572815,596.4172195505213,0.0161,34.7492,0.0144,36.5942
21,540,540,320.01375579833984,592.6180662932219,0.0159,34.9831,0.0145,36.6877
22,540,540,322.87565445899963,597.9178786277771,0.0159,35.0450,0.0144,36.6802
23,540,540,324.01893758773804,600.0350696069223,0.0158,35.1585,0.0143,36.7168
24,540,540,319.8542459011078,592.322677594644,0.0155,35.1653,0.0143,36.6323
25,540,540,322.06305146217346,596.4130582632841,0.0161,34.9622,0.0143,36.6499
26,540,540,323.3070352077484,598.7167318662008,0.0156,35.1604,0.0143,36.7340
27,540,540,322.17979550361633,596.6292509326229,0.0154,35.2011,0.0142,36.7629
28,540,540,319.25268387794495,591.2086738480461,0.0159,34.9915,0.0143,36.6969
29,540,540,319.7138783931732,592.0627377651356,0.0155,35.3789,0.0143,36.7323
30,540,540,321.5918080806732,595.54038533458,0.0157,35.0735,0.0142,36.7952
31,540,540,319.66568994522095,591.9734998985573,0.0159,35.0628,0.0143,36.6898
32,540,540,322.05808186531067,596.4038553061308,0.0154,35.3511,0.0142,36.7612
33,540,540,319.3321979045868,591.3559220455311,0.0157,35.1798,0.0143,36.6487
34,540,540,319.8463170528412,592.3079945422985,0.0158,35.0931,0.0142,36.7443
35,540,540,321.8567564487457,596.0310304606402,0.0158,35.0143,0.0142,36.7109
36,540,540,319.7492456436157,592.1282326733625,0.0159,34.9616,0.0142,36.7911
37,540,540,322.5703110694885,597.3524279064602,0.0157,35.2080,0.0141,36.8263
38,540,540,319.9135286808014,592.4324605200026,0.0158,35.1093,0.0142,36.8252
39,540,540,319.68909883499146,592.0168496944286,0.0154,35.3386,0.0141,36.8416
40,540,540,319.8389525413513,592.294356558058,0.0156,35.2896,0.0142,36.8335
41,540,540,319.7163927555084,592.0673939916823,0.0157,35.1746,0.0142,36.8409
42,540,540,322.33701515197754,596.9203984295881,0.0157,35.2200,0.0141,36.8361
43,540,540,322.1003861427307,596.4821965606125,0.0155,35.3330,0.0141,36.8599
44,540,540,321.44940519332886,595.2766762839424,0.0153,35.2235,0.0141,36.8779
45,540,540,319.6654968261719,591.9731422706886,0.0156,35.2267,0.0141,36.7746
46,540,540,321.9987726211548,596.2940233725088,0.0157,35.1173,0.0141,36.8594
47,540,540,319.615758895874,591.8810349923593,0.0155,35.3540,0.0141,36.8382
48,540,540,320.09663367271423,592.7715438383597,0.0154,35.3635,0.0141,36.8232
49,540,540,322.2746217250824,596.8048550464489,0.0153,35.3130,0.0141,36.8545
50,540,540,322.11740231513977,596.5137079909996,0.0155,35.3045,0.0140,36.9068
51,540,540,319.58712124824524,591.8280023115652,0.0155,35.3007,0.0141,36.8905
52,540,540,321.9056921005249,596.1216520380091,0.0153,35.3944,0.0140,36.9192
53,540,540,320.09367632865906,592.7660672752945,0.0157,35.1509,0.0140,36.9063
54,540,540,319.5458927154541,591.7516531767668,0.0157,35.1687,0.0140,36.8469
55,540,540,320.17552185058594,592.9176330566406,0.0152,35.4811,0.0140,36.8749
56,540,540,328.0395631790161,607.4806725537336,0.0153,35.3917,0.0140,36.9116
57,540,540,322.4313509464264,597.0950943452341,0.0153,35.3719,0.0140,36.9221
58,540,540,321.2502510547638,594.9078723236366,0.0156,35.0958,0.0140,36.9216
59,540,540,319.6477813720703,591.9403358742043,0.0154,35.3505,0.0141,36.8888
60,540,540,320.3337504863739,593.2106490488405,0.0154,35.2850,0.0140,36.8968
61,540,540,322.65192317962646,597.5035614437527,0.0154,35.2214,0.0140,36.8744
62,540,540,320.1220471858978,592.8186058998108,0.0154,35.1445,0.0140,36.9441
63,540,540,322.24189853668213,596.7442565494114,0.0153,35.3530,0.0140,36.9514
64,540,540,319.25951647758484,591.2213268103422,0.0155,35.3386,0.0140,36.9304
65,540,540,320.05327105522156,592.6912426948547,0.0156,35.1393,0.0141,36.5625
66,540,540,321.8784964084625,596.071289645301,0.0151,35.5968,0.0140,36.9325
67,540,540,319.9707224369049,592.5383748831572,0.0155,35.1360,0.0140,36.9106
68,540,540,319.77413058280945,592.1743158940916,0.0155,35.3185,0.0140,36.8802
69,540,540,319.3337857723236,591.35886254134,0.0155,35.3262,0.0140,36.8747
70,540,540,319.78684306144714,592.1978575211984,0.0159,34.9221,0.0140,36.9231
71,540,540,320.0218975543976,592.6331436192548,0.0152,35.5204,0.0140,36.9216
72,540,540,320.0854027271271,592.7507457909761,0.0154,35.3371,0.0140,36.9600
73,540,540,321.34740471839905,595.0877865155538,0.0152,35.4170,0.0139,36.9532
74,540,540,320.12216567993164,592.8188253332067,0.0155,35.3444,0.0140,36.8828
75,540,540,319.83763432502747,592.2919154167175,0.0149,35.6029,0.0140,36.8632
76,540,540,321.560533285141,595.4824690465574,0.0154,35.2919,0.0139,36.9774
77,540,540,319.75154089927673,592.1324831468088,0.0153,35.4128,0.0139,37.0099
78,540,540,319.9364609718323,592.4749277256153,0.0156,35.2754,0.0139,36.9653
79,540,540,322.25111865997314,596.7613308518021,0.0154,35.3196,0.0139,37.0018
80,540,540,320.05892968177795,592.7017216329222,0.0153,35.3997,0.0140,36.9563
81,540,540,321.2209692001343,594.8536466669153,0.0154,35.2834,0.0140,36.9643
82,540,540,323.19771337509155,598.5142840279473,0.0153,35.2671,0.0139,36.9997
83,540,540,320.049738407135,592.6847007539537,0.0154,35.2954,0.0139,37.0040
84,540,540,319.38113164901733,591.4465400907728,0.0156,35.2938,0.0140,36.9033
85,540,540,319.3157639503479,591.3254887969406,0.0155,35.3151,0.0139,36.9871
86,540,540,319.7798249721527,592.1848610595421,0.0154,35.2345,0.0139,37.0302
87,540,540,324.46982502937317,600.870046350691,0.0152,35.4092,0.0139,36.9945
88,540,540,321.3131947517395,595.0244347254435,0.0153,35.3693,0.0138,37.0150
89,540,540,318.6396861076355,590.0734927919176,0.0154,35.3277,0.0139,36.9435
90,540,540,317.95712757110596,588.8094955020481,0.0153,35.2715,0.0139,36.9649
91,540,540,319.115065574646,590.9538251382334,0.0155,35.2318,0.0139,37.0067
