submitted_at,job_id,scale,batch_size,depth,run_name,log_dir,model_dir
2025-11-23T22:13:02+01:00,7711968,0.20,8,1,exp2_adaptive_depth_scale0.20,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_2_adaptive_depth/runs/scale_0.20/training/logs/exp2_adaptive_depth_scale0.20_20251123-221302,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_2_adaptive_depth/runs/scale_0.20/training/models/exp2_adaptive_depth_scale0.20_20251123-221302
2025-11-23T22:13:02+01:00,7711969,0.30,8,2,exp2_adaptive_depth_scale0.30,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_2_adaptive_depth/runs/scale_0.30/training/logs/exp2_adaptive_depth_scale0.30_20251123-221302,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_2_adaptive_depth/runs/scale_0.30/training/models/exp2_adaptive_depth_scale0.30_20251123-221302
2025-11-23T22:13:02+01:00,7711970,0.40,8,3,exp2_adaptive_depth_scale0.40,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_2_adaptive_depth/runs/scale_0.40/training/logs/exp2_adaptive_depth_scale0.40_20251123-221302,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_2_adaptive_depth/runs/scale_0.40/training/models/exp2_adaptive_depth_scale0.40_20251123-221302
2025-11-23T22:13:02+01:00,7711971,0.50,6,3,exp2_adaptive_depth_scale0.50,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_2_adaptive_depth/runs/scale_0.50/training/logs/exp2_adaptive_depth_scale0.50_20251123-221302,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_2_adaptive_depth/runs/scale_0.50/training/models/exp2_adaptive_depth_scale0.50_20251123-221302
2025-11-23T22:13:02+01:00,7711972,0.60,4,4,exp2_adaptive_depth_scale0.60,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_2_adaptive_depth/runs/scale_0.60/training/logs/exp2_adaptive_depth_scale0.60_20251123-221302,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_2_adaptive_depth/runs/scale_0.60/training/models/exp2_adaptive_depth_scale0.60_20251123-221302
2025-11-23T22:13:02+01:00,7711973,0.70,2,5,exp2_adaptive_depth_scale0.70,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_2_adaptive_depth/runs/scale_0.70/training/logs/exp2_adaptive_depth_scale0.70_20251123-221302,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_2_adaptive_depth/runs/scale_0.70/training/models/exp2_adaptive_depth_scale0.70_20251123-221302
2025-11-23T22:13:02+01:00,7711974,0.80,1,5,exp2_adaptive_depth_scale0.80,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_2_adaptive_depth/runs/scale_0.80/training/logs/exp2_adaptive_depth_scale0.80_20251123-221302,/home/knarwani/thesis/git/Adaptive-Depth-U-Net-for-Image-Super-Resolution-Segmentation/Segmenation/experiments/experiment_2_adaptive_depth/runs/scale_0.80/training/models/exp2_adaptive_depth_scale0.80_20251123-221302
