index,filename,psnr_y,ssim_y,msssim_y,mse_y
0,0801.png#patch0000,36.978694915771484,0.9438033103942871,0.980514407157898,0.0002005072747124359
1,0801.png#patch0001,36.45503234863281,0.9358985424041748,0.9798007011413574,0.0002262020716443658
2,0801.png#patch0002,36.8249397277832,0.9475782513618469,0.9817183613777161,0.0002077333047054708
3,0801.png#patch0003,29.710973739624023,0.9130996465682983,0.9777811765670776,0.0010688153561204672
4,0801.png#patch0004,38.922367095947266,0.9636866450309753,0.9892722368240356,0.00012816312664654106
5,0801.png#patch0005,40.93667984008789,0.9694914817810059,0.9906065464019775,8.059939864324406e-05
6,0801.png#patch0006,37.66020965576172,0.9555326700210571,0.9855771660804749,0.00017138740804512054
7,0801.png#patch0007,29.35589599609375,0.8048141002655029,0.9401837587356567,0.00115987251047045
8,0801.png#patch0008,30.692773818969727,0.853438675403595,0.9541983008384705,0.0008525549783371389
9,0801.png#patch0009,32.82691955566406,0.9081414341926575,0.9729897379875183,0.0005215645069256425
10,0801.png#patch0010,28.335966110229492,0.8062788248062134,0.9480760097503662,0.0014669089578092098
11,0801.png#patch0011,36.737510681152344,0.9444493651390076,0.981085479259491,0.0002119576238328591
12,0801.png#patch0012,36.08952331542969,0.9503843784332275,0.9840048551559448,0.0002460636314935982
13,0801.png#patch0013,32.18330383300781,0.8960073590278625,0.9672858119010925,0.0006048805662430823
14,0801.png#patch0014,25.394737243652344,0.6173928380012512,0.8736887574195862,0.002887528855353594
15,0801.png#patch0015,27.15803337097168,0.6698011159896851,0.8907402157783508,0.0019239627290517092
16,0801.png#patch0016,28.401859283447266,0.8043420314788818,0.9414406418800354,0.0014448206638917327
17,0801.png#patch0017,32.30305862426758,0.8878785371780396,0.9704973101615906,0.0005884292186237872
18,0801.png#patch0018,30.146896362304688,0.8333023190498352,0.9519782662391663,0.0009667413542047143
19,0801.png#patch0019,29.609224319458008,0.8254691958427429,0.9449060559272766,0.0010941514046862721
20,0801.png#patch0020,25.99900245666504,0.7007010579109192,0.9095301628112793,0.002512463368475437
21,0801.png#patch0021,25.501934051513672,0.5106037855148315,0.8163231611251831,0.0028171276208013296
22,0801.png#patch0022,24.81394386291504,0.5239831209182739,0.8490144610404968,0.003300695214420557
23,0801.png#patch0023,26.1748104095459,0.6589547395706177,0.8950446248054504,0.002412786241620779
24,0801.png#patch0024,37.0770149230957,0.9356192946434021,0.9768514633178711,0.00019601921667344868
25,0801.png#patch0025,30.345592498779297,0.786761462688446,0.9339714050292969,0.00092350784689188
26,0801.png#patch0026,25.75800895690918,0.6377170085906982,0.8819605112075806,0.0026558218523859978
