Wall time,epoch,loss,psnr_metric
1765496940.8912413,0,0.018062205985188484,inf
1765497103.9728146,1,0.016764037311077118,36.44034957885742
1765497266.9420664,2,0.01609889417886734,36.92002868652344
1765497470.3059552,3,0.01677102781832218,36.52229690551758
1765497630.85645,4,0.01638454757630825,36.666133880615234
1765497833.584591,5,0.01595771685242653,36.90839767456055
1765498035.5536585,6,0.016285303980112076,36.719852447509766
1765498179.105071,7,0.01645532064139843,36.75825881958008
1765498327.5301752,8,0.015569592826068401,37.11907958984375
1765498440.3702254,9,0.015900393947958946,36.83359146118164
1765498579.544327,10,0.015612537041306496,37.04343795776367
1765498694.4316475,11,0.015337477438151836,37.28825759887695
1765498834.626469,12,0.015740660950541496,36.99577331542969
1765498947.301489,13,0.01571562886238098,36.99403381347656
1765499091.682871,14,0.01561310701072216,37.18486404418945
1765499204.8413496,15,0.016163356602191925,36.92594909667969
1765499344.463906,16,0.015332474373281002,37.2391471862793
1765499460.2108486,17,0.015686383470892906,37.08382797241211
1765499572.9133654,18,0.015444356016814709,37.254432678222656
1765499687.403885,19,0.01566467434167862,37.04710006713867
1765499801.8558743,20,0.015505229122936726,37.27050018310547
1765499940.3324268,21,0.01518440805375576,37.425594329833984
1765500053.4432247,22,0.01549569983035326,37.25661087036133
1765500167.7610228,23,0.014964723959565163,37.460670471191406
1765500278.4159167,24,0.01558123528957367,37.20149612426758
1765500422.5090747,25,0.015131209045648575,37.32884979248047
1765500537.1438735,26,0.014819221571087837,37.49509811401367
1765500680.1024983,27,0.01537308655679226,37.287933349609375
1765500817.3443456,28,0.015131408348679543,37.606689453125
1765500961.8903942,29,0.01536400243639946,37.285640716552734
1765501075.0971339,30,0.015644606202840805,37.19710922241211
1765501216.629952,31,0.014956452883780003,37.6035270690918
176551765501336.2599282,30,0.015100733377039433,37.63107681274417651765501449.733036,31,0.015331713482737541,37.30683517456051761765501561.5335605,32,0.015617236495018005,37.21008682250971765501696.918348,35,0.015377062372863293,37.09811782836914
1765501810.3013587,36,0.015385087579488754,37.37305450439453
1765501924.2826989,37,0.015278445556759834,37.261138916015625
1765502037.7944243,38,0.015207428485155106,37.41415786743164
11765502153.7821836,37,0.015343653969466686,37.1163864135742211765502292.6555645,38,0.015355313196778297,37.39670181274414171765502404.7136712,39,0.01525856088846922,37.269123077392581765502519.7902586,42,0.015093795955181122,37.36438751220703
1765502632.2779207,43,0.014930451288819313,37.34217834472656
1765502743.7605631,44,0.015120578929781914,37.423336029052734
1765502854.0778964,45,0.015255717560648918,37.392311096191406171765502964.0785637,46,0.015208576805889606,37.40348815917969
1765503072.5778232,47,0.015108589082956314,37.50232696533203
1765503182.441892,48,0.0144833168014884,37.707984924316406
1765503291.3512821,49,0.015065482817590237,37.52347946166992
1765503400.546592,50,0.01521511934697628,37.30084228515625
1765503509.1016564,51,0.014937830157577991,37.60378646850586
1765503618.8747728,52,0.015384550206363201,37.2263298034668
1765503768.3640602,53,0.015236119739711285,37.37510681152344
1765503875.877877,54,0.014780525118112564,37.70547103881836
1765504018.5469072,55,0.014954200014472008,37.61139678955078
1765504127.5797117,56,0.014884346164762974,37.565574645996094
1765504238.6518176,57,0.015029829926788807,37.36476135253906
1765504347.5261643,58,0.015006981790065765,37.50873947143555
1765504456.3798943,59,0.015045104548335075,37.43098449707031
56
1765504405.0587552,57,0.0149387763813138,37.62862777709961
1765504515.4228787,58,0.014862952753901482,37.56199264526367
1765504623.1818545,59,0.01501438394188881,37.37454605102539
