index,filename,psnr_y,ssim_y,msssim_y,mse_y
0,0801.png#patch0000,52.50736999511719,0.9971866011619568,0.9997945427894592,5.613874691334786e-06
1,0801.png#patch0001,52.47917938232422,0.9973282814025879,0.9998093247413635,5.650434559356654e-06
2,0801.png#patch0002,53.474910736083984,0.9980145692825317,0.9998538494110107,4.492712378123542e-06
3,0801.png#patch0003,41.68772888183594,0.9950966835021973,0.9995355606079102,6.77995485602878e-05
4,0801.png#patch0004,52.87114334106445,0.9972855448722839,0.999815821647644,5.162799880054081e-06
5,0801.png#patch0005,53.3974723815918,0.9970421195030212,0.9997988343238831,4.573539627017453e-06
6,0801.png#patch0006,52.82819366455078,0.9972215294837952,0.999815821647644,5.214111752138706e-06
7,0801.png#patch0007,45.06669616699219,0.9928984045982361,0.9993667006492615,3.114083665423095e-05
8,0801.png#patch0008,47.45614242553711,0.9953587055206299,0.9996169209480286,1.7963266145670786e-05
9,0801.png#patch0009,49.649505615234375,0.9969707727432251,0.9997692108154297,1.084049745259108e-05
10,0801.png#patch0010,42.262969970703125,0.9888373613357544,0.9987655282020569,5.9388552472228184e-05
11,0801.png#patch0011,51.71499252319336,0.9968275427818298,0.9997679591178894,6.7375281105341855e-06
12,0801.png#patch0012,52.31391143798828,0.9967923164367676,0.9997774958610535,5.869601864105789e-06
13,0801.png#patch0013,51.111148834228516,0.9975079298019409,0.9998161196708679,7.742564775981009e-06
14,0801.png#patch0014,38.25629425048828,0.9787314534187317,0.997924268245697,0.0001494067837484181
15,0801.png#patch0015,40.67133712768555,0.9828483462333679,0.998366117477417,8.56774058775045e-05
16,0801.png#patch0016,43.04423522949219,0.990726113319397,0.9991573095321655,4.961080412613228e-05
17,0801.png#patch0017,45.13177490234375,0.9918287396430969,0.9992179274559021,3.0677663744427264e-05
18,0801.png#patch0018,44.75324630737305,0.9898324608802795,0.9991258978843689,3.3471500501036644e-05
19,0801.png#patch0019,47.316593170166016,0.9962124824523926,0.9996518492698669,1.8549853848526254e-05
20,0801.png#patch0020,43.915714263916016,0.9948900938034058,0.9994792938232422,4.0590875869384035e-05
21,0801.png#patch0021,37.05031967163086,0.9676716327667236,0.9963902235031128,0.00019722775323316455
22,0801.png#patch0022,37.005523681640625,0.970754086971283,0.9969123601913452,0.00019927254470530897
23,0801.png#patch0023,39.118385314941406,0.9796754121780396,0.9980906248092651,0.00012250708823557943
24,0801.png#patch0024,48.67632293701172,0.9959273934364319,0.999590277671814,1.3563360880652908e-05
25,0801.png#patch0025,44.80595016479492,0.9910829663276672,0.9991680383682251,3.306776125100441e-05
26,0801.png#patch0026,40.648128509521484,0.9894528985023499,0.9988465309143066,8.613646787125617e-05
27,0801.png#patch0027,39.312652587890625,0.9876716732978821,0.9987080097198486,0.0001171478652395308
28,0801.png#patch0028,38.49247741699219,0.9802584052085876,0.9980912208557129,0.00014149860362522304
29,0801.png#patch0029,38.48585891723633,0.9790764451026917,0.9977951049804688,0.00014171436487231404
30,0801.png#patch0030,38.42367172241211,0.9789095520973206,0.9979239702224731,0.00014375823957379907
31,0801.png#patch0031,41.44225311279297,0.9872612357139587,0.9987517595291138,7.174220081651583e-05
32,0801.png#patch0032,38.91133117675781,0.9793405532836914,0.9979001879692078,0.0001284893078263849
33,0801.png#patch0033,37.39290237426758,0.9764073491096497,0.9974861145019531,0.0001822677004383877
34,0801.png#patch0034,37.08818817138672,0.9774613380432129,0.9975622296333313,0.000195515516679734
35,0802.png#patch0000,48.384342193603516,0.992235541343689,0.9994109272956848,1.4506600564345717e-05
36,0802.png#patch0001,46.05788803100586,0.9897109270095825,0.9990971088409424,2.4786259018583223e-05
37,0802.png#patch0002,44.9650764465332,0.986545979976654,0.9988288879394531,3.1878087611403316e-05
38,0802.png#patch0003,45.56418228149414,0.9881429076194763,0.9989644289016724,2.77703620668035e-05
39,0802.png#patch0004,46.9637336730957,0.9914453625679016,0.9993512630462646,2.0119927285122685e-05
40,0802.png#patch0005,47.45574951171875,0.9903884530067444,0.9992185235023499,1.796489414118696e-05
41,0802.png#patch0006,48.76416015625,0.991777241230011,0.999376118183136,1.3291807590576354e-05
42,0802.png#patch0007,47.607662200927734,0.9911145567893982,0.9992801547050476,1.7347374523524195e-05
43,0802.png#patch0008,45.836456298828125,0.9885349869728088,0.9990838170051575,2.608280374261085e-05
44,0802.png#patch0009,45.93648910522461,0.9895926117897034,0.999224066734314,2.5488892788416706e-05
45,0802.png#patch0010,45.019046783447266,0.9885413646697998,0.9990917444229126,3.148436371702701e-05
46,0802.png#patch0011,43.40784454345703,0.9864881634712219,0.9988619089126587,4.5626351493410766e-05
47,0802.png#patch0012,46.193511962890625,0.9882711172103882,0.9990372061729431,2.4024182494031265e-05
48,0802.png#patch0013,48.07023620605469,0.991317629814148,0.9993569850921631,1.5594665455864742e-05
49,0802.png#patch0014,45.77095031738281,0.9892510175704956,0.9990487098693848,2.6479188818484545e-05
50,0802.png#patch0015,46.32082748413086,0.9895278811454773,0.9991756081581116,2.3330123440246098e-05
51,0802.png#patch0016,46.296260833740234,0.9886134266853333,0.999140739440918,2.3462469471269287e-05
52,0802.png#patch0017,43.92473220825195,0.9856895208358765,0.9987485408782959,4.0506663935957476e-05
53,0802.png#patch0018,44.02708053588867,0.9872093796730042,0.9989014267921448,3.9563212339999154e-05
54,0802.png#patch0019,47.20539474487305,0.9900866746902466,0.9991973042488098,1.9030945622944273e-05
55,0802.png#patch0020,48.3692741394043,0.9918091893196106,0.9994048476219177,1.455701385566499e-05
56,0802.png#patch0021,45.34501266479492,0.9883531332015991,0.9990195035934448,2.9207774787209928e-05
57,0802.png#patch0022,45.050132751464844,0.9875079393386841,0.9988875985145569,3.1259831303032115e-05
58,0802.png#patch0023,43.473419189453125,0.9853107333183289,0.9986233711242676,4.494255699682981e-05
59,0802.png#patch0024,44.188995361328125,0.9864908456802368,0.9988641738891602,3.811539863818325e-05
60,0802.png#patch0025,45.333656311035156,0.9871669411659241,0.9988757967948914,2.928425783466082e-05
61,0802.png#patch0026,45.53034210205078,0.9876918792724609,0.9990243911743164,2.798759851430077e-05
62,0802.png#patch0027,44.664485931396484,0.9864839315414429,0.9989257454872131,3.4162647352786735e-05
63,0802.png#patch0028,48.03269958496094,0.9918763041496277,0.9993971586227417,1.5730045561213046e-05
64,0802.png#patch0029,47.12649917602539,0.9905152916908264,0.9992595911026001,1.9379825971554965e-05
65,0802.png#patch0030,45.01970291137695,0.9868910908699036,0.9988489151000977,3.1479637982556596e-05
66,0802.png#patch0031,44.89227294921875,0.9863453507423401,0.998928964138031,3.2416988688055426e-05
67,0802.png#patch0032,43.650211334228516,0.9880132675170898,0.9990065693855286,4.3149819248355925e-05
68,0802.png#patch0033,44.47644805908203,0.9852595925331116,0.9988105297088623,3.5674249375006184e-05
69,0802.png#patch0034,45.12000274658203,0.9871953129768372,0.9989864826202393,3.076094435527921e-05
70,0803.png#patch0000,58.07856750488281,0.9983763098716736,0.999853789806366,1.5564786508548423e-06
71,0803.png#patch0001,58.58530044555664,0.9985517859458923,0.9998744130134583,1.3850636833012686e-06
72,0803.png#patch0002,52.07122039794922,0.9978284239768982,0.9997670650482178,6.206942998687737e-06
73,0803.png#patch0003,50.989959716796875,0.9970287680625916,0.9996752738952637,7.961662049638107e-06
74,0803.png#patch0004,54.502159118652344,0.9981483817100525,0.9998350739479065,3.546368134266231e-06
75,0803.png#patch0005,56.96760940551758,0.9984225034713745,0.9998593330383301,2.010198613788816e-06
76,0803.png#patch0006,58.365726470947266,0.9984614849090576,0.999865710735321,1.4568906863132725e-06
77,0803.png#patch0007,53.45022201538086,0.998397707939148,0.9998610615730286,4.518323748925468e-06
78,0803.png#patch0008,50.826663970947266,0.9977624416351318,0.9997878074645996,8.266716577054467e-06
79,0803.png#patch0009,45.8808708190918,0.996755063533783,0.9997079372406006,2.5817400455707684e-05
80,0803.png#patch0010,44.63542938232422,0.9952701330184937,0.9994349479675293,3.439194188104011e-05
81,0803.png#patch0011,48.24211883544922,0.996912956237793,0.99971604347229,1.4989523151598405e-05
82,0803.png#patch0012,41.89900588989258,0.9960722923278809,0.9996640682220459,6.45801774226129e-05
83,0803.png#patch0013,48.00779724121094,0.9976769685745239,0.9997880458831787,1.5820494809304364e-05
84,0803.png#patch0014,51.16343307495117,0.9980550408363342,0.9998226165771484,7.6499145507114e-06
