epoch,steps_completed,steps_total,duration_s,ms_per_step,loss,psnr,val_loss,val_psnr
1.0,540.0,540.0,315.0,584.0,0.0276,29.9301,,
2.0,540.0,540.0,274.0,507.0,0.0258,30.4371,,
3.0,540.0,540.0,274.0,507.0,0.0248,30.9287,,
4.0,540.0,540.0,316.0,585.0,0.0256,30.7096,0.0219,32.8055
5.0,540.0,540.0,274.0,507.0,0.0249,30.8084,,
6.0,540.0,540.0,274.0,508.0,0.0246,30.9295,,
7.0,540.0,540.0,274.0,508.0,0.0247,30.936,,
8.0,540.0,540.0,316.0,585.0,0.0249,30.9644,0.0216,32.898
9.0,540.0,540.0,274.0,508.0,0.0241,31.0997,,
10.0,540.0,540.0,274.0,508.0,0.0246,30.8999,,
11.0,540.0,540.0,274.0,508.0,0.0242,31.1948,,
12.0,540.0,540.0,315.0,584.0,0.0238,31.2171,0.0214,33.003
13.0,540.0,540.0,273.0,506.0,0.0242,31.0602,,
14.0,540.0,540.0,274.0,508.0,0.0243,31.0734,,
15.0,540.0,540.0,275.0,508.0,0.0241,31.2365,,
16.0,540.0,540.0,315.0,584.0,0.0245,31.1791,0.0213,33.0736
17.0,540.0,540.0,274.0,507.0,0.0238,31.3096,,
18.0,540.0,540.0,274.0,508.0,0.0243,31.1203,,
19.0,540.0,540.0,274.0,508.0,0.0242,31.1807,,
20.0,540.0,540.0,316.0,585.0,0.0243,30.9425,0.0212,33.1261
21.0,540.0,540.0,274.0,508.0,0.024,31.1756,,
22.0,540.0,540.0,275.0,509.0,0.024,31.2401,,
23.0,540.0,540.0,276.0,510.0,0.0238,31.3655,,
24.0,540.0,540.0,315.0,583.0,0.0235,31.3296,0.0212,33.1138
25.0,540.0,540.0,274.0,508.0,0.0244,31.1226,,
26.0,540.0,540.0,274.0,508.0,0.0236,31.3308,,
27.0,540.0,540.0,274.0,507.0,0.0234,31.3617,,
28.0,540.0,540.0,315.0,584.0,0.0241,31.1496,0.0211,33.1528
29.0,540.0,540.0,275.0,510.0,0.0235,31.5241,,
30.0,540.0,540.0,274.0,508.0,0.0239,31.2247,,
31.0,540.0,540.0,274.0,507.0,0.0241,31.2375,,
32.0,540.0,540.0,316.0,584.0,0.0234,31.5044,0.0211,33.1873
33.0,540.0,540.0,274.0,507.0,0.0238,31.3193,,
34.0,540.0,540.0,274.0,507.0,0.0239,31.254,,
35.0,540.0,540.0,274.0,507.0,0.0241,31.163,,
36.0,540.0,540.0,317.0,586.0,0.0242,31.087,0.0211,33.2176
37.0,540.0,540.0,275.0,508.0,0.0238,31.3541,,
38.0,540.0,540.0,274.0,507.0,0.0239,31.2368,,
39.0,540.0,540.0,274.0,507.0,0.0235,31.4559,,
40.0,540.0,540.0,315.0,583.0,0.0237,31.445,0.021,33.2616
41.0,540.0,540.0,274.0,508.0,0.0239,31.3143,,
42.0,540.0,540.0,274.0,507.0,0.0238,31.3577,,
43.0,540.0,540.0,273.0,506.0,0.0236,31.4537,,
44.0,540.0,540.0,315.0,584.0,0.0233,31.3526,0.021,33.2601
45.0,540.0,540.0,274.0,507.0,0.0238,31.3349,,
46.0,540.0,540.0,274.0,508.0,0.0239,31.2354,,
47.0,540.0,540.0,274.0,508.0,0.0235,31.5091,,
48.0,540.0,540.0,315.0,583.0,0.0236,31.4595,0.021,33.2195
49.0,540.0,540.0,274.0,507.0,0.0233,31.4168,,
50.0,540.0,540.0,274.0,507.0,0.0235,31.4471,,
51.0,540.0,540.0,274.0,507.0,0.0236,31.418,,
52.0,540.0,540.0,314.0,581.0,0.0233,31.5184,0.0211,33.1616
53.0,540.0,540.0,275.0,508.0,0.0238,31.2628,,
54.0,540.0,540.0,274.0,507.0,0.024,31.3115,,
55.0,540.0,540.0,274.0,508.0,0.0231,31.6043,,
56.0,540.0,540.0,315.0,584.0,0.0233,31.4933,0.0208,33.3095
57.0,540.0,540.0,274.0,507.0,0.0233,31.4993,,
58.0,540.0,540.0,274.0,508.0,0.0237,31.2117,,
59.0,540.0,540.0,273.0,506.0,0.0235,31.4407,,
60.0,540.0,540.0,314.0,582.0,0.0235,31.3902,0.0209,33.2638
61.0,540.0,540.0,282.0,522.0,0.0235,31.3138,,
62.0,540.0,540.0,284.0,526.0,0.0236,31.2306,,
63.0,540.0,540.0,284.0,525.0,0.0234,31.4481,,
64.0,540.0,540.0,325.0,601.0,0.0236,31.4649,0.0208,33.2926
65.0,540.0,540.0,283.0,524.0,0.0238,31.2278,,
66.0,540.0,540.0,284.0,526.0,0.023,31.7361,,
67.0,540.0,540.0,283.0,524.0,0.0237,31.2224,,
68.0,540.0,540.0,325.0,603.0,0.0237,31.4431,0.021,33.2438
69.0,540.0,540.0,284.0,525.0,0.0237,31.4413,,
70.0,540.0,540.0,284.0,525.0,0.0243,31.0219,,
71.0,540.0,540.0,284.0,527.0,0.0232,31.5979,,
72.0,540.0,540.0,326.0,604.0,0.0234,31.4519,0.0208,33.2806
73.0,540.0,540.0,284.0,525.0,0.0232,31.5478,,
74.0,540.0,540.0,285.0,528.0,0.0236,31.4506,,
75.0,540.0,540.0,284.0,526.0,0.0228,31.7062,,
76.0,540.0,540.0,326.0,604.0,0.0236,31.3638,0.0208,33.3152
77.0,540.0,540.0,283.0,524.0,0.0233,31.5303,,
78.0,540.0,540.0,283.0,524.0,0.0239,31.3777,,
79.0,540.0,540.0,284.0,526.0,0.0235,31.4216,,
80.0,540.0,540.0,325.0,602.0,0.0234,31.5124,0.0209,33.3021
81.0,540.0,540.0,284.0,526.0,0.0236,31.358,,
82.0,540.0,540.0,284.0,526.0,0.0233,31.3234,,
