Wall time,epoch,loss,psnr_metric
1765531447.8630474,0,0.018208086490631104,inf
1765531649.3095536,1,0.016883162781596184,36.36220932006836
1765531851.604974,2,0.016178613528609276,36.86891555786133
1765532053.0855422,3,0.01683139055967331,36.47535705566406
1765532255.335961,4,0.01640581153333187,36.65375900268555
1765532457.3470843,5,0.015932394191622734,36.919837951660156
1765532600.1916852,6,0.016239291056990623,36.741092681884766
1765532723.4456549,7,0.016404245048761368,36.789791107177734
1765532830.5739584,8,0.015526833012700081,37.15046310424805
1765532939.2382078,9,0.015846094116568565,36.86307144165039
1765533078.5426958,10,0.01558267418295145,37.06126403808594
1765533185.9097745,11,0.015300776809453964,37.299224853515625
1765533293.380744,12,0.015712903812527657,37.011512756347656
1765533399.753849,13,0.015684809535741806,37.017982482910156
1765533506.2535923,14,0.015573985874652863,37.19645690917969
1765533614.0381851,15,0.01613510400056839,36.94012451171875
1765533720.5012066,16,0.015312528237700462,37.25461196899414
1765533828.242597,17,0.015656329691410065,37.10370635986328
1765533936.1086683,18,0.015421171672642231,37.266414642333984
1765534047.709714,19,0.015645917505025864,37.05766296386719
1765534182.549289,20,0.015483440831303596,37.27170181274414
1765534288.645865,21,0.015160986222326756,37.440128326416016
1765534428.9761086,22,0.015474642626941204,37.27482986450195
1765534536.1726167,23,0.014940387569367886,37.483543395996094
1765534644.1869595,24,0.01556942705065012,37.20209884643555
1765534784.4057176,25,0.015115434303879738,37.344329833984375
1765534891.587769,26,0.01479888241738081,37.505523681640625
1765534997.3618433,27,0.01535160094499588,37.29669952392578
1765535105.0309372,28,0.015115907415747643,37.612239837646484
1765535212.3026628,29,0.01534119900316,37.29780960083008
1765535318.4067497,30,0.015638811513781548,37.19571304321289
1765535458.4411724,31,0.014918339438736439,37.61746597290039
1765535571.9411626,32,0.015244275331497192,37.43728256225586
1765535706.8914385,33,0.015424452722072601,37.28099822998047
1765535813.1669064,34,0.015587317757308483,37.1978645324707
1765535954.8934681,35,0.015341686084866524,37.118099212646484
1765536062.5622652,36,0.015365663915872574,37.37749481201172
1765536168.8217022,37,0.015266296453773975,37.265377044677734
1765536276.1673524,38,0.015197972767055035,37.43081283569336
1765536382.4698756,39,0.015411495231091976,37.25165939331055
1765536523.573858,40,0.015291647985577583,37.450069427490234
1765536630.2398226,41,0.015175971202552319,37.43128967285156
1765536736.110857,42,0.015102116391062737,37.36007308959961
1765536844.7301905,43,0.014928118325769901,37.343875885009766
1765536983.7903767,44,0.015112516470253468,37.42506408691406
1765537124.9345582,45,0.01524719875305891,37.399566650390625
1765537231.0035267,46,0.015193824656307697,37.41770553588867
1765537336.8957942,47,0.01511323731392622,37.496341705322266
1765537442.6746118,48,0.014480003155767918,37.70571517944336
1765537584.6901894,49,0.015055239200592041,37.529354095458984
1765537689.7378213,50,0.015212045051157475,37.306434631347656
1765537830.5481708,51,0.014928586781024933,37.610111236572266
1765537937.590548,52,0.015365038998425007,37.228233337402344
1765538076.6728704,53,0.015230003744363785,37.37841033935547
1765538218.7520058,54,0.014758427627384663,37.72001266479492
1765538326.4991453,55,0.014943067915737629,37.61988830566406
1765538465.181652,56,0.014876870438456535,37.57038497924805
1765538575.5444064,57,0.01503065787255764,37.34835433959961
1765538683.6070364,58,0.014999848790466785,37.519893646240234
1765538823.451353,59,0.015038642100989819,37.431121826171875
