epoch,duration_s,ms_per_step,steps_per_epoch
0,1197.0143563747406,554.173313136454,2160
1,1150.5109651088715,532.6439653281813,2160
2,1149.283349275589,532.0756246646246,2160
3,1150.8785257339478,532.814132284235,2160
4,1151.307545185089,533.0127524005043,2160
5,1149.237666606903,532.0544752809736,2160
6,1150.609387397766,532.6895312026695,2160
7,1152.143296957016,533.399674517137,2160
8,1152.2504737377167,533.4492933970911,2160
9,1149.89151263237,532.3571817742454,2160
10,1131.0338044166565,523.6267613040077,2160
11,1134.5235924720764,525.2424039222576,2160
12,1149.7077963352203,532.2721279329724,2160
13,1150.0147106647491,532.4142179003468,2160
14,1149.639624118805,532.240566721669,2160
15,1146.6518023014069,530.8573158802809,2160
16,1150.7121460437775,532.737104649897,2160
17,1149.1545190811157,532.0159810560721,2160
18,1146.7962567806244,530.9241929539928,2160
19,1149.3944413661957,532.1270561880535,2160
20,1147.8971161842346,531.4338500852938,2160
21,1147.3962845802307,531.2019836019587,2160
22,1149.54283618927,532.1957574950325,2160
23,1151.3583705425262,533.036282658577,2160
24,1150.1525967121124,532.4780540333854,2160
25,1151.6392722129822,533.1663297282325,2160
26,1145.7330222129822,530.4319547282325,2160
27,1144.1193807125092,529.6848984780135,2160
28,1143.8273367881775,529.5496929574896,2160
29,1145.1331851482391,530.154252383444,2160
30,1142.1831221580505,528.788482480579,2160
31,1145.1485860347748,530.1613824235069,2160
32,1142.413771390915,528.895264532831,2160
33,1142.9492695331573,529.1431803394247,2160
34,1142.2497837543488,528.8193443307171,2160
35,1142.665183544159,529.0116590482218,2160
36,1145.6653611660004,530.4006301694446,2160
37,1196.279351234436,553.8330329789055,2160
38,1152.5759282112122,533.5999667644501,2160
39,1153.7203271389008,534.1297810828245,2160
40,1153.6588158607483,534.1013036392353,2160
41,1155.535668849945,534.9702170601597,2160
42,1155.07590508461,534.7573634650972,2160
43,1153.710453748703,534.125210068844,2160
44,1154.9455614089966,534.6970191708317,2160
45,1153.4988327026367,534.0272373623318,2160
46,1155.5545377731323,534.9789526727465,2160
47,1155.961751461029,535.1674775282542,2160
48,1153.1424641609192,533.8622519263515,2160
49,1154.7864775657654,534.6233692434099,2160
50,1156.5858623981476,535.4564177769201,2160
51,1154.9970257282257,534.720845244549,2160
52,1153.6839311122894,534.1129310705044,2160
53,1152.0996236801147,533.3794554074606,2160
54,1153.2028150558472,533.8901921554848,2160
55,1154.0351521968842,534.2755334244835,2160
56,1152.950773715973,533.7735063499874,2160
57,1154.446588754654,534.4660133123398,2160
58,1154.6588521003723,534.564283379802,2160
59,1154.7831420898438,534.6218250415943,2160
60,1155.3375041484833,534.8784741428163,2160
61,1154.0415329933167,534.2784874969059,2160
62,1153.2408049106598,533.9077800512314,2160
63,1153.257095336914,533.915321915238,2160
64,1156.4223427772522,535.3807142487278,2160
65,1153.5347924232483,534.0438853811335,2160
66,1154.729293346405,534.5968950677801,2160
67,1153.4359803199768,533.9981390370262,2160
68,1156.874918937683,535.5902402489273,2160
69,1153.3704574108124,533.9678043568575,2160
70,1154.830073595047,534.6435525902996,2160
71,1156.3407852649689,535.3429561411893,2160
72,1154.42733502388,534.4570995480926,2160
73,1153.551043510437,534.0514090326097,2160
