epoch,duration_s,ms_per_step,steps_per_epoch
0,332.61024928092957,1231.889812151591,270
1,320.5274877548218,1187.138843536377,270
2,289.8624565601349,1073.5646539264255,270
3,323.8052361011505,1199.2786522264835,270
4,321.94059109687805,1192.3725596180668,270
5,322.9500091075897,1196.111144842925,270
6,320.44022583961487,1186.8156512578328,270
7,275.32537293434143,1019.7236034605238,270
8,319.231826543808,1182.3400983104,270
9,322.63624238967896,1194.9490458876999,270
10,323.80150961875916,1199.2648504398487,270
11,320.4538924694061,1186.8662684052078,270
12,323.3061285018921,1197.4301055625633,270
13,323.7376534938812,1199.0283462736343,270
14,318.23463463783264,1178.6467949549358,270
15,274.44223070144653,1016.4527063016538,270
16,274.58710265159607,1016.9892690799854,270
17,321.5177421569824,1190.8064524332683,270
18,319.0138969421387,1181.5329516375507,270
19,275.2289435863495,1019.3664577272203,270
20,273.2855432033539,1012.1686785309403,270
21,270.3491735458374,1001.2932353549534,270
22,320.633020401001,1187.5297051888924,270
23,319.34146785736084,1182.7461772494846,270
24,320.201682806015,1185.9321585407963,270
25,266.53262090682983,987.1578552104809,270
26,267.73568654060364,991.6136538540876,270
27,318.7853991985321,1180.686663698267,270
28,322.50971484184265,1194.480425340158,270
29,321.83881282806396,1191.9956030669036,270
30,321.86771607398987,1192.1026521258884,270
31,323.4877815246582,1198.1028945357712,270
32,269.8330500125885,999.3816667132908,270
33,319.4612364768982,1183.1897647292526,270
34,321.83598947525024,1191.9851462046306,270
35,268.00089621543884,992.5959119090328,270
36,269.29903173446655,997.403821238765,270
37,267.27895951271057,989.9220722692984,270
38,319.9309823513031,1184.9295642640855,270
39,321.72883319854736,1191.5882711057309,270
40,320.6693346500397,1187.6642024075543,270
41,266.0125102996826,985.2315196284542,270
42,319.7478699684143,1184.2513702533863,270
43,322.98632287979126,1196.2456402955231,270
44,322.29263067245483,1193.6764098979809,270
45,320.5223286151886,1187.1197356118096,270
46,323.73867869377136,1199.0321433102642,270
47,320.69468426704407,1187.758089877941,270
48,322.5908524990082,1194.7809351815117,270
49,321.92495489120483,1192.314647745203,270
50,265.66330432891846,983.9381641811794,270
51,320.205988407135,1185.9481052116112,270
52,265.64301896095276,983.8630331887139,270
53,265.7672474384308,984.3231386608547,270
54,321.31177616119385,1190.043615411829,270
55,266.8547148704529,988.3507958164921,270
56,318.9415373802185,1181.2649532600685,270
57,321.80865359306335,1191.883902196531,270
58,321.9057161808014,1192.2433932622273,270
59,322.04214906692505,1192.7487002478706,270
