Wall time,epoch,loss,psnr_metric
1765531585.5258524,0,0.009668271988630295,inf
1765531906.0545185,1,0.008044013753533363,42.36720657348633
1765532195.9181638,2,0.007574058603495359,42.95307922363281
1765532519.7250235,3,0.007808809634298086,42.722503662109375
1765532841.6667907,4,0.007622132543474436,42.904205322265625
1765533164.618031,5,0.00737024238333106,43.18543243408203
1765533485.059762,6,0.007496931124478579,43.027305603027344
1765533760.3863988,7,0.0075154430232942104,43.09029769897461
1765534079.619695,8,0.007107283920049667,43.476539611816406
1765534402.2577293,9,0.007184423040598631,43.3057975769043
1765534726.060412,10,0.007056225091218948,43.514747619628906
1765535046.5159316,11,0.006880591623485088,43.78059387207031
1765535369.8234727,12,0.007011827081441879,43.58639144897461
1765535693.562645,13,0.006912673823535442,43.63422393798828
1765536011.798813,14,0.0068044825457036495,43.83321762084961
1765536286.2422774,15,0.006979235447943211,43.69965744018555
1765536560.8313904,16,0.006690048612654209,43.94697570800781
1765536882.3506486,17,0.006777561269700527,43.84843444824219
1765537201.3657846,18,0.006645784713327885,44.0606689453125
1765537476.5966384,19,0.006761703174561262,43.85334777832031
1765537749.8834155,20,0.006685025058686733,44.02370071411133
1765538020.2340398,21,0.006548253819346428,44.20547866821289
1765538340.8682165,22,0.006623000837862492,44.07413864135742
1765538660.2108767,23,0.006379294209182262,44.3369140625
1765538980.4140189,24,0.006638788152486086,44.04133987426758
1765539246.94808,25,0.0064611369743943214,44.186134338378906
1765539514.684957,26,0.006314333062618971,44.378448486328125
1765539833.4714875,27,0.006514522712677717,44.205360412597656
1765540155.9826453,28,0.0064201680943369865,44.471923828125
1765540477.822571,29,0.006517990492284298,44.17048645019531
1765540799.6918006,30,0.0066107348538935184,44.10768508911133
1765541123.1810765,31,0.0063002887181937695,44.535560607910156
1765541393.0153723,32,0.0064716343767941,44.32807159423828
1765541712.477825,33,0.006527480203658342,44.2035026550293
1765542034.315201,34,0.006519677583128214,44.225677490234375
1765542302.3175514,35,0.006450895220041275,44.14598846435547
1765542571.6180484,36,0.006436517927795649,44.383018493652344
1765542838.8984747,37,0.0064161731861531734,44.275142669677734
1765543158.830976,38,0.006376192905008793,44.43149185180664
1765543480.5609887,39,0.006448983680456877,44.28877258300781
1765543801.2315314,40,0.006409134715795517,44.422733306884766
1765544067.2454598,41,0.006368113216012716,44.430419921875
1765544386.9947276,42,0.0063131810165941715,44.411258697509766
1765544709.9827192,43,0.006251581944525242,44.40903091430664
1765545032.2767887,44,0.006324389483779669,44.42030715942383
1765545352.800281,45,0.0063829380087554455,44.4099006652832
1765545676.5403855,46,0.006365728098899126,44.45891189575195
1765545997.2363875,47,0.0062775807455182076,44.59209442138672
1765546319.8286448,48,0.006052498240023851,44.7729606628418
1765546641.7553504,49,0.006302971392869949,44.50444412231445
1765546907.419735,50,0.006341957487165928,44.415863037109375
1765547227.6278818,51,0.006203146185725927,44.687442779541016
1765547493.2737842,52,0.006424954626709223,44.31267547607422
1765547759.0424883,53,0.006338299252092838,44.42905807495117
1765548080.355731,54,0.006134137511253357,44.774044036865234
1765548347.2118573,55,0.006248754914849997,44.638790130615234
1765548666.154478,56,0.006192327011376619,44.619808197021484
1765548987.96464,57,0.006241338327527046,44.48113250732422
1765549309.8716533,58,0.006247180514037609,44.624847412109375
1765549631.9167366,59,0.006244420073926449,44.5224723815918
