Dataset,Filename,PSNR,SSIM,MSE
Urban100,img_016_SRF_4_HR.png,27.291528701782227,0.8714953064918518,0.001865722006186843
Urban100,img_017_SRF_4_HR.png,23.024831771850586,0.7054579854011536,0.004983296152204275
Urban100,img_018_SRF_4_HR.png,24.87881088256836,0.6159263849258423,0.003251762827858329
Urban100,img_019_SRF_4_HR.png,19.123882293701172,0.6943936944007874,0.012235220521688461
Urban100,img_020_SRF_4_HR.png,20.18494987487793,0.6010037064552307,0.00958307646214962
Urban100,img_021_SRF_4_HR.png,27.650806427001953,0.726486325263977,0.0017175894463434815
Urban100,img_022_SRF_4_HR.png,24.7048397064209,0.6870411038398743,0.0033846665173768997
Urban100,img_023_SRF_4_HR.png,26.663440704345703,0.8394235968589783,0.002156035276129842
Urban100,img_024_SRF_4_HR.png,17.847105026245117,0.46642303466796875,0.01641683839261532
Urban100,img_025_SRF_4_HR.png,28.499902725219727,0.8424648642539978,0.0014125686138868332
Urban100,img_026_SRF_4_HR.png,26.023401260375977,0.6360679268836975,0.002498387126252055
Urban100,img_027_SRF_4_HR.png,26.49291229248047,0.7232467532157898,0.0022423763293772936
Urban100,img_028_SRF_4_HR.png,28.4569034576416,0.8194574117660522,0.0014266242505982518
Urban100,img_029_SRF_4_HR.png,23.36502456665039,0.7415676712989807,0.004607842769473791
Urban100,img_030_SRF_4_HR.png,21.65087890625,0.6510898470878601,0.00683772936463356
Urban100,img_031_SRF_4_HR.png,22.602073669433594,0.6956802606582642,0.0054927850142121315
Urban100,img_032_SRF_4_HR.png,26.48575782775879,0.7696410417556763,0.0022460746113210917
Urban100,img_033_SRF_4_HR.png,24.867130279541016,0.6913501620292664,0.0032605205196887255
Urban100,img_034_SRF_4_HR.png,21.529132843017578,0.4991978704929352,0.007032125256955624
Urban100,img_035_SRF_4_HR.png,25.750112533569336,0.7740405201911926,0.0026606544852256775
Urban100,img_036_SRF_4_HR.png,25.92503547668457,0.818968653678894,0.0025556196924299
Urban100,img_037_SRF_4_HR.png,24.009658813476562,0.701128363609314,0.003972225356847048
Urban100,img_038_SRF_4_HR.png,24.848831176757812,0.5465300679206848,0.0032742877956479788
Urban100,img_039_SRF_4_HR.png,20.989673614501953,0.6058640480041504,0.007962188683450222
Urban100,img_040_SRF_4_HR.png,20.70298194885254,0.7793183326721191,0.008505534380674362
Urban100,img_041_SRF_4_HR.png,21.954957962036133,0.7527307868003845,0.006375353783369064
Urban100,img_042_SRF_4_HR.png,25.748071670532227,0.813921332359314,0.002661906648427248
Urban100,img_043_SRF_4_HR.png,25.06004524230957,0.8574317097663879,0.0031188565772026777
Urban100,img_044_SRF_4_HR.png,27.6196231842041,0.758029043674469,0.0017299661412835121
Urban100,img_045_SRF_4_HR.png,22.142372131347656,0.5869826674461365,0.006106084678322077
Urban100,img_046_SRF_4_HR.png,22.367006301879883,0.6700366735458374,0.005798282101750374
Urban100,img_047_SRF_4_HR.png,20.074371337890625,0.6478980779647827,0.009830212220549583
Urban100,img_048_SRF_4_HR.png,17.689233779907227,0.6788255572319031,0.017024584114551544
Urban100,img_049_SRF_4_HR.png,20.856210708618164,0.6279434561729431,0.008210677653551102
Urban100,img_050_SRF_4_HR.png,23.48070526123047,0.6685500741004944,0.004486723802983761
Urban100,img_051_SRF_4_HR.png,24.868070602416992,0.754124641418457,0.0032598134130239487
Urban100,img_052_SRF_4_HR.png,24.661767959594727,0.7895216345787048,0.0034184001851826906
Urban100,img_053_SRF_4_HR.png,19.926488876342773,0.5816306471824646,0.010170701891183853
Urban100,img_054_SRF_4_HR.png,19.72024917602539,0.5369187593460083,0.0106653468683362
Urban100,img_055_SRF_4_HR.png,26.413637161254883,0.8315465450286865,0.0022836842108517885
Urban100,img_056_SRF_4_HR.png,22.355504989624023,0.651123583316803,0.0058136568404734135
Urban100,img_057_SRF_4_HR.png,27.150169372558594,0.8100776672363281,0.0019274493679404259
Urban100,img_058_SRF_4_HR.png,22.281192779541016,0.7212852835655212,0.0059139905497431755
Urban100,img_059_SRF_4_HR.png,20.406230926513672,0.6717547178268433,0.009107029996812344
Urban100,img_060_SRF_4_HR.png,21.22027587890625,0.4622872769832611,0.00755044212564826
Urban100,img_061_SRF_4_HR.png,22.372161865234375,0.620820939540863,0.005791400093585253
Urban100,img_062_SRF_4_HR.png,19.550613403320312,0.6627705693244934,0.011090180836617947
Urban100,img_063_SRF_4_HR.png,19.158843994140625,0.510826587677002,0.012137116864323616
Urban100,img_064_SRF_4_HR.png,24.374258041381836,0.6858022212982178,0.0036523647140711546
Urban100,img_065_SRF_4_HR.png,23.488754272460938,0.5932420492172241,0.004478417336940765
Urban100,img_066_SRF_4_HR.png,21.276214599609375,0.5584070682525635,0.007453814148902893
Urban100,img_067_SRF_4_HR.png,16.82513427734375,0.7556113600730896,0.020772390067577362
Urban100,img_068_SRF_4_HR.png,27.388309478759766,0.7779901027679443,0.0018246052786707878
Urban100,img_069_SRF_4_HR.png,22.99474334716797,0.6475701332092285,0.005017941817641258
Urban100,img_070_SRF_4_HR.png,21.326921463012695,0.523654043674469,0.007367289159446955
Urban100,img_071_SRF_4_HR.png,25.857927322387695,0.5616035461425781,0.0025954172015190125
Urban100,img_072_SRF_4_HR.png,17.22109031677246,0.6630605459213257,0.01896229386329651
Urban100,img_073_SRF_4_HR.png,18.70306968688965,0.3992733657360077,0.013480096124112606
Urban100,img_074_SRF_4_HR.png,21.940383911132812,0.5576750040054321,0.006396779324859381
Urban100,img_075_SRF_4_HR.png,28.5889892578125,0.8389885425567627,0.0013838877202942967
Urban100,img_076_SRF_4_HR.png,20.93407440185547,0.6042950749397278,0.00806477852165699
Urban100,img_077_SRF_4_HR.png,21.799686431884766,0.6000692844390869,0.006607409566640854
Urban100,img_078_SRF_4_HR.png,25.271432876586914,0.6825731992721558,0.0029706854838877916
Urban100,img_079_SRF_4_HR.png,23.451160430908203,0.5861108899116516,0.004517352674156427
Urban100,img_080_SRF_4_HR.png,32.12350082397461,0.9122110605239868,0.0006132671260274947
Urban100,img_081_SRF_4_HR.png,32.62057876586914,0.9390240907669067,0.0005469427560456097
Urban100,img_082_SRF_4_HR.png,28.42794418334961,0.8953214883804321,0.001436168560758233
Urban100,img_083_SRF_4_HR.png,20.4960994720459,0.5730255246162415,0.008920520544052124
