epoch,steps_completed,steps_total,duration_s,ms_per_step,loss,psnr,val_loss,val_psnr
1,4320,4320,2584.74813914299,598.3213285053217,0.0178,34.0550,0.0152,36.1082
2,4320,4320,2538.2187588214874,587.550638616085,0.0167,34.5271,0.0149,36.3465
3,4320,4320,2553.0413522720337,590.9817945074152,0.0160,34.9787,0.0149,36.2904
4,4320,4320,2695.086662054062,623.8626532532551,0.0167,34.6357,0.0147,36.4481
5,4320,4320,2553.5368757247925,591.0964990103686,0.0163,34.7366,0.0146,36.5022
6,4320,4320,2550.0436692237854,590.2878863943947,0.0161,34.8449,0.0147,36.4380
7,4320,4320,2550.5324850082397,590.4010381963518,0.0162,34.8162,0.0147,36.5036
8,4320,4320,2553.938529253006,591.1894743641218,0.0163,34.8549,0.0145,36.5792
9,4320,4320,2554.094078063965,591.2254810333252,0.0158,34.9789,0.0145,36.5693
10,4320,4320,2558.1737253665924,592.1698438348593,0.0161,34.8166,0.0145,36.5628
11,4320,4320,2554.058737516403,591.2173003510193,0.0158,35.1152,0.0146,36.5635
12,4320,4320,2556.571556329727,591.7989713726221,0.0156,35.1048,0.0144,36.6578
13,4320,4320,2555.437933921814,591.5365587781977,0.0159,34.9612,0.0144,36.6561
14,4320,4320,2555.904862165451,591.6446440197803,0.0159,34.9970,0.0143,36.6261
15,4320,4320,2559.52494597435,592.4826263829514,0.0158,35.1344,0.0143,36.7083
16,4320,4320,2560.163749217987,592.6304975041637,0.0161,35.0918,0.0143,36.7160
17,4320,4320,2660.271475791931,615.8035823592434,0.0162,34.9079,0.0142,36.7260
18,4320,4320,2621.82742023468,606.9044954246945,0.0158,35.0314,0.0142,36.6961
19,4320,4320,2616.4354889392853,605.6563631803901,0.0153,35.4091,0.0143,36.6960
20,4320,4320,2621.0330941677094,606.7206236499327,0.0160,35.0519,0.0142,36.7904
21,4320,4320,2620.509727716446,606.5994740084366,0.0157,35.0976,0.0141,36.7785
22,4320,4320,2620.0548050403595,606.4941678334166,0.0156,35.1868,0.0142,36.7771
23,4320,4320,2618.1494307518005,606.0531089703242,0.0157,35.1430,0.0141,36.8398
24,4320,4320,2620.593907594681,606.6189600913613,0.0158,35.1588,0.0141,36.8369
25,4320,4320,2619.073484659195,606.2670103377766,0.0154,35.2680,0.0142,36.7941
26,4320,4320,2621.062615633011,606.7274573224562,0.0156,35.1073,0.0141,36.8667
27,4320,4320,2622.12744307518,606.9739451562917,0.0154,35.3835,0.0141,36.8847
28,4320,4320,2620.978782892227,606.708051595423,0.0152,35.3701,0.0141,36.8212
29,4320,4320,2619.9832158088684,606.4775962520529,0.0155,35.2199,0.0140,36.8742
30,4320,4320,2622.329785346985,607.0207836451353,0.0155,35.2364,0.0140,36.9093
31,4320,4320,2619.5721230506897,606.3824358913633,0.0154,35.3610,0.0140,36.8788
32,4320,4320,2619.1937041282654,606.2948389185799,0.0157,35.3067,0.0140,36.8819
33,4320,4320,2666.2175834178925,617.1799961615492,0.0159,35.1030,0.0139,36.9399
34,4320,4320,2628.9668533802032,608.5571419861582,0.0155,35.2244,0.0140,36.9318
35,4320,4320,2628.0087444782257,608.3353575181078,0.0150,35.5874,0.0140,36.8826
36,4320,4320,2630.063428878784,608.810978907126,0.0157,35.2247,0.0140,36.9350
37,4320,4320,2630.5819103717804,608.9309977712454,0.0154,35.2592,0.0139,36.9638
38,4320,4320,2629.0903198719025,608.58572219257,0.0153,35.3420,0.0139,36.9579
39,4320,4320,2629.148591518402,608.5992109996301,0.0154,35.2915,0.0139,36.9857
40,4320,4320,2631.0673384666443,609.0433653857973,0.0155,35.3016,0.0139,36.9271
41,4320,4320,2628.812633752823,608.5214429983387,0.0152,35.4012,0.0139,36.9533
42,4320,4320,2629.3515331745148,608.6461882348414,0.0154,35.2350,0.0139,36.9970
43,4320,4320,2630.402356863022,608.8894344590328,0.0152,35.5088,0.0139,37.0247
44,4320,4320,2627.822581768036,608.2922642981565,0.0150,35.4879,0.0140,36.9074
45,4320,4320,2631.0903968811035,609.0487029817369,0.0153,35.3333,0.0139,36.9735
46,4320,4320,2631.381627559662,609.1161174906624,0.0153,35.3491,0.0138,37.0420
47,4320,4320,2629.8237659931183,608.7555013872959,0.0152,35.4674,0.0138,37.0024
48,4320,4320,2628.8548362255096,608.5312120892384,0.0156,35.3973,0.0139,36.9971
49,4320,4320,2619.544311761856,606.3759980930222,0.0157,35.2004,0.0138,37.0016
50,4320,4320,2574.23490524292,595.8877095469722,0.0153,35.3211,0.0139,36.9989
51,4320,4320,2624.619306564331,607.5507654084099,0.0149,35.6777,0.0139,36.9488
52,4320,4320,2601.210057735443,602.1319578091303,0.0156,35.3193,0.0139,37.0511
53,4320,4320,2659.866480588913,615.7098334696558,0.0153,35.3483,0.0138,37.0289
