epoch,duration_s,ms_per_step,steps_per_epoch
0,2584.74813914299,598.3213285053217,4320
1,2538.2187588214874,587.550638616085,4320
2,2553.0413522720337,590.9817945074152,4320
3,2695.086662054062,623.8626532532551,4320
4,2553.5368757247925,591.0964990103686,4320
5,2550.0436692237854,590.2878863943947,4320
6,2550.5324850082397,590.4010381963518,4320
7,2553.938529253006,591.1894743641218,4320
8,2554.094078063965,591.2254810333252,4320
9,2558.1737253665924,592.1698438348593,4320
10,2554.058737516403,591.2173003510193,4320
11,2556.571556329727,591.7989713726221,4320
12,2555.437933921814,591.5365587781977,4320
13,2555.904862165451,591.6446440197803,4320
14,2559.52494597435,592.4826263829514,4320
15,2560.163749217987,592.6304975041637,4320
16,2660.271475791931,615.8035823592434,4320
17,2621.82742023468,606.9044954246945,4320
18,2616.4354889392853,605.6563631803901,4320
19,2621.0330941677094,606.7206236499327,4320
20,2620.509727716446,606.5994740084366,4320
21,2620.0548050403595,606.4941678334166,4320
22,2618.1494307518005,606.0531089703242,4320
23,2620.593907594681,606.6189600913613,4320
24,2619.073484659195,606.2670103377766,4320
25,2621.062615633011,606.7274573224562,4320
26,2622.12744307518,606.9739451562917,4320
27,2620.978782892227,606.708051595423,4320
28,2619.9832158088684,606.4775962520529,4320
29,2622.329785346985,607.0207836451353,4320
30,2619.5721230506897,606.3824358913633,4320
31,2619.1937041282654,606.2948389185799,4320
32,2666.2175834178925,617.1799961615492,4320
33,2628.9668533802032,608.5571419861582,4320
34,2628.0087444782257,608.3353575181078,4320
35,2630.063428878784,608.810978907126,4320
36,2630.5819103717804,608.9309977712454,4320
37,2629.0903198719025,608.58572219257,4320
38,2629.148591518402,608.5992109996301,4320
39,2631.0673384666443,609.0433653857973,4320
40,2628.812633752823,608.5214429983387,4320
41,2629.3515331745148,608.6461882348414,4320
42,2630.402356863022,608.8894344590328,4320
43,2627.822581768036,608.2922642981565,4320
44,2631.0903968811035,609.0487029817369,4320
45,2631.381627559662,609.1161174906624,4320
46,2629.8237659931183,608.7555013872959,4320
47,2628.8548362255096,608.5312120892384,4320
48,2619.544311761856,606.3759980930222,4320
49,2574.23490524292,595.8877095469722,4320
50,2624.619306564331,607.5507654084099,4320
51,2601.210057735443,602.1319578091303,4320
52,2659.866480588913,615.7098334696558,4320
53,2670.905085325241,618.2650660475095,4320
54,2622.6351318359375,607.0914657027633,4320
55,2611.65184879303,604.5490390724606,4320
56,2601.9928121566772,602.3131509621938,4320
57,2652.8776240348816,614.092042600667,4320
58,2668.0085735321045,617.5945772065056,4320
59,2663.7606966495514,616.6112723725813,4320
60,2669.6539726257324,617.975456626327,4320
61,2670.6684896945953,618.2102985404156,4320
62,2668.6555364131927,617.7443371326835,4320
63,2668.1835219860077,617.635074533798,4320
