Wall time,Step,Value
1763932109.319587,0,0.795304000377655
1763932312.915826,1,0.8047654628753662
1763932478.998816,2,0.7950959801673889
1763932644.319096,3,0.7979642152786255
1763932809.977286,4,0.7999982237815857
1763932976.601303,5,0.8007749319076538
1763933141.801276,6,0.8033422827720642
1763933307.576261,7,0.8069374561309814
1763933474.390932,8,0.8075094223022461
1763933640.53597,9,0.8077095150947571
1763933805.022508,10,0.8084225058555603
1763933973.084491,11,0.8108851909637451
1763934139.623847,12,0.8095975518226624
1763934305.188065,13,0.8128736615180969
1763934471.572145,14,0.811644434928894
1763934637.669099,15,0.8141636848449707
1763934803.138537,16,0.8125370144844055
1763934969.830476,17,0.8124192357063293
1763935136.248503,18,0.8159067034721375
1763935303.239944,19,0.8141268491744995
1763935469.639665,20,0.8187487721443176
1763935634.776628,21,0.8182632327079773
1763935802.054917,22,0.8186161518096924
1763935969.838582,23,0.8195974826812744
1763936136.582374,24,0.8209919929504395
1763936303.798346,25,0.8225439190864563
1763936471.143994,26,0.8214878439903259
1763936638.07333,27,0.8225745558738708
1763936805.61732,28,0.8272178769111633
1763936972.497243,29,0.8240492939949036
1763937139.45393,30,0.8244049549102783
1763937306.706932,31,0.8265720009803772
1763937472.75822,32,0.8291854858398438
1763937639.900895,33,0.8263184428215027
1763937806.718086,34,0.8262595534324646
1763937972.93359,35,0.8290551900863647
1763938139.661207,36,0.8297426104545593
1763938306.70563,37,0.8328230977058411
1763938473.209126,38,0.8308414816856384
1763938640.223186,39,0.8296629190444946
1763938806.949338,40,0.8334237337112427
1763938973.789645,41,0.8332293033599854
