Wall time,Step,Value
1763905107.37643,0,0.471871018409729
1763905212.961036,1,0.5379062294960022
1763905317.015729,2,0.5744777917861938
1763905418.295622,3,0.594046950340271
1763905518.637893,4,0.6090173721313477
1763905617.155261,5,0.609549880027771
1763905713.360595,6,0.6194127202033997
1763905811.38771,7,0.6396970152854919
1763905909.074199,8,0.6473767161369324
1763906007.738807,9,0.6623709797859192
1763906103.600609,10,0.6731451153755188
1763906199.131416,11,0.6740133762359619
1763906296.740103,12,0.682447612285614
1763906393.775625,13,0.6936390995979309
1763906490.248421,14,0.6996203064918518
1763906586.791598,15,0.7073639035224915
1763906682.856469,16,0.7041243314743042
1763906779.823078,17,0.7149472236633301
1763906877.728902,18,0.7231597900390625
1763906974.414911,19,0.7217022180557251
1763907071.384139,20,0.7262437343597412
1763907167.71421,21,0.7295858263969421
1763907264.033578,22,0.7296791672706604
1763907362.329204,23,0.7347226142883301
1763907458.616292,24,0.7355299592018127
1763907553.986088,25,0.7433146238327026
1763907651.797392,26,0.7426720857620239
1763907749.055905,27,0.7499217391014099
1763907846.619259,28,0.7473295331001282
1763907943.847327,29,0.7522789239883423
1763908040.116649,30,0.7539422512054443
1763908136.226949,31,0.751230776309967
1763908231.757639,32,0.7519640922546387
1763908327.379495,33,0.7550891041755676
1763908422.895905,34,0.7618871331214905
1763908520.407175,35,0.7560842633247375
1763908617.180636,36,0.7630439400672913
1763908713.633579,37,0.7632963061332703
1763908809.347661,38,0.7676610946655273
1763908904.526137,39,0.7666465640068054
1763909001.100842,40,0.7717106342315674
1763909098.86453,41,0.7702430486679077
1763909195.092406,42,0.7750215530395508
1763909291.599461,43,0.7759677767753601
1763909388.003635,44,0.774370551109314
1763909487.10201,45,0.7741645574569702
1763909583.169827,46,0.7749084234237671
1763909683.890892,47,0.7703461050987244
1763909781.405828,48,0.7790777683258057
1763909881.663781,49,0.7789892554283142
1763909978.025251,50,0.7807380557060242
1763910076.389102,51,0.783178448677063
1763910172.399519,52,0.7863574028015137
1763910268.1914,53,0.7804620265960693
1763910364.468137,54,0.7847608327865601
1763910461.04009,55,0.7869938611984253
1763910558.888985,56,0.786480724811554
1763910654.407668,57,0.7874362468719482
1763910750.203376,58,0.792289674282074
1763910846.287318,59,0.7887982726097107
1763910942.305222,60,0.7913100123405457
1763911038.02738,61,0.7927448749542236
1763911136.051202,62,0.7926832437515259
1763911234.051443,63,0.7925750613212585
1763911330.444887,64,0.7973552346229553
1763911426.828633,65,0.7942268252372742
1763911523.364188,66,0.7950554490089417
1763911619.515103,67,0.7956691384315491
1763911715.045827,68,0.7995554208755493
1763911811.560866,69,0.8002530336380005
1763911907.880269,70,0.7998068332672119
1763912006.476725,71,0.7995874881744385
1763912103.575381,72,0.8013228178024292
1763912201.843134,73,0.8019611239433289
1763912297.772483,74,0.8019356727600098
1763912396.547662,75,0.8019834160804749
1763912492.69191,76,0.8037192225456238
1763912588.708717,77,0.8043511509895325
1763912687.336427,78,0.8042274713516235
1763912783.836324,79,0.8037411570549011
1763912879.627926,80,0.8076775074005127
1763912975.460071,81,0.8074220418930054
1763913071.447387,82,0.8067737221717834
1763913169.708835,83,0.8077732920646667
1763913266.644814,84,0.8072666525840759
1763913362.771031,85,0.8093177676200867
1763913459.029367,86,0.8094199895858765
1763913554.944324,87,0.808436930179596
1763913650.719624,88,0.8087290525436401
1763913747.951873,89,0.809890866279602
1763913844.603333,90,0.810217022895813
1763913942.336746,91,0.8089706897735596
1763914039.432921,92,0.8102762699127197
1763914135.778296,93,0.812108039855957
1763914231.173104,94,0.8095928430557251
1763914327.316383,95,0.8090841174125671
1763914422.60338,96,0.8080008625984192
1763914517.798422,97,0.8111534714698792
1763914612.784293,98,0.8114042282104492
1763914707.490376,99,0.8098172545433044
