epoch,steps_completed,steps_total,duration_s,ms_per_step,loss,psnr,val_loss,val_psnr
1,2160,2160,2284,1000,0.0179,33.9846,0.0151,36.1672
2,2160,2160,2192,1000,0.0167,34.4777,0.0150,36.2633
3,2160,2160,2180,1000,0.0161,34.9532,0.0148,36.3179
4,2160,2160,2175,1000,0.0167,34.6579,0.0147,36.4341
5,2160,2160,2175,1000,0.0162,34.7742,0.0145,36.5345
6,2160,2160,2161,1000,0.0160,34.8926,0.0146,36.5113
7,2160,2160,2189,1000,0.0161,34.8747,0.0145,36.5307
8,2160,2160,2177,1000,0.0162,34.9254,0.0144,36.6354
9,2160,2160,2175,1000,0.0157,35.0650,0.0143,36.6689
10,2160,2160,2156,998,0.0159,34.9195,0.0144,36.5600
11,2160,2160,2179,1000,0.0157,35.2106,0.0142,36.7321
12,2160,2160,2159,999,0.0155,35.2076,0.0143,36.7391
13,2160,2160,2188,1000,0.0157,35.0720,0.0142,36.7240
14,2160,2160,2178,1000,0.0158,35.0971,0.0142,36.7175
15,2160,2160,2176,1000,0.0156,35.2137,0.0142,36.7560
16,2160,2160,2161,1000,0.0159,35.1783,0.0142,36.7009
17,2160,2160,2183,1000,0.0155,35.2699,0.0141,36.8255
18,2160,2160,2190,1000,0.0157,35.1433,0.0141,36.8337
19,2160,2160,2163,1000,0.0157,35.1719,0.0141,36.7889
20,2160,2160,2361,1000,0.0160,35.0091,0.0141,36.8250
21,2160,2160,2325,1000,0.0156,35.1450,0.0141,36.8577
22,2160,2160,2312,1000,0.0151,35.5136,0.0141,36.7583
23,2160,2160,2305,1000,0.0158,35.1417,0.0141,36.8690
24,2160,2160,2264,1000,0.0155,35.1957,0.0140,36.8953
25,2160,2160,2237,1000,0.0154,35.2745,0.0140,36.8440
26,2160,2160,2297,1000,0.0156,35.2272,0.0140,36.9213
27,2160,2160,2266,1000,0.0156,35.2344,0.0140,36.9070
28,2160,2160,2228,1000,0.0153,35.3360,0.0140,36.8916
29,2160,2160,2265,1000,0.0155,35.1854,0.0140,36.8671
30,2160,2160,2246,1000,0.0153,35.4569,0.0140,36.9265
31,2160,2160,2224,1000,0.0151,35.4335,0.0140,36.9004
32,2160,2160,2252,1000,0.0154,35.2817,0.0139,36.9612
33,2160,2160,2267,1000,0.0154,35.2915,0.0139,36.9384
34,2160,2160,2259,1000,0.0153,35.4098,0.0139,36.9836
35,2160,2160,2218,1000,0.0156,35.3640,0.0139,36.9402
36,2160,2160,2222,1000,0.0152,35.4527,0.0139,36.9664
37,2160,2160,2241,1000,0.0154,35.3081,0.0139,36.9873
38,2160,2160,2218,1000,0.0155,35.3274,0.0139,36.9649
39,2160,2160,2328,1000,0.0158,35.1702,0.0139,36.9563
40,2160,2160,2232,1000,0.0153,35.2947,0.0139,36.9627
41,2160,2160,2239,1000,0.0149,35.6529,0.0139,36.8601
42,2160,2160,2242,1000,0.0156,35.2939,0.0141,36.8371
43,2160,2160,2262,1000,0.0153,35.3206,0.0139,36.9933
44,2160,2160,2234,1000,0.0152,35.4031,0.0139,36.9445
45,2160,2160,2247,1000,0.0153,35.3515,0.0139,36.9877
46,2160,2160,2261,1000,0.0154,35.3514,0.0138,36.9983
47,2160,2160,2234,1000,0.0151,35.4596,0.0139,36.9565
48,2160,2160,2241,1000,0.0153,35.3014,0.0138,36.9472
49,2160,2160,2265,1000,0.0151,35.5599,0.0138,37.0476
50,2160,2160,2234,1000,0.0149,35.5468,0.0139,36.9982
51,2160,2160,2265,1000,0.0152,35.4004,0.0138,37.0805
52,2160,2160,2261,1000,0.0152,35.4088,0.0138,37.0167
53,2160,2160,2261,1000,0.0151,35.5179,0.0137,37.0766
54,2160,2160,2238,1000,0.0154,35.4730,0.0138,37.0507
55,2160,2160,2247,1000,0.0150,35.5657,0.0138,37.0319
56,2160,2160,2265,1000,0.0153,35.4050,0.0137,37.0756
57,2160,2160,2234,1000,0.0153,35.4354,0.0138,37.0512
58,2160,2160,2326,1000,0.0156,35.2719,0.0137,37.0410
59,2160,2160,2252,1000,0.0152,35.3930,0.0138,37.0642
60,2160,2160,2362,1000,0.0147,35.7525,0.0138,36.9805
61,2160,2160,2252,1000,0.0155,35.3884,0.0139,36.9451
62,2160,2160,2273,1000,0.0151,35.4203,0.0137,37.0799
63,2160,2160,2225,1000,0.0150,35.4943,0.0138,37.0175
64,2160,2160,2214,1000,0.0152,35.4441,0.0138,37.0476
65,2160,2160,2283,1000,0.0153,35.4569,0.0137,37.0928
66,2160,2160,2242,1000,0.0149,35.5476,0.0138,37.0495
67,2160,2160,2275,1000,0.0151,35.3947,0.0137,37.0568
68,2160,2160,2247,1000,0.0150,35.6414,0.0137,37.1136
69,2160,2160,2242,1000,0.0148,35.6331,0.0138,37.0301
70,2160,2160,2272,1000,0.0150,35.4739,0.0137,37.1278
71,2160,2160,2272,1000,0.0151,35.4906,0.0137,37.0779
72,2160,2160,2267,1000,0.0150,35.6083,0.0136,37.1434
73,2160,2160,2222,1000,0.0153,35.5575,0.0137,37.1117
74,2160,2160,2220,1000,0.0149,35.6437,0.0137,37.0612
75,2160,2160,2255,1000,0.0152,35.4807,0.0136,37.1370
76,2160,2160,2210,1000,0.0152,35.5130,0.0137,37.1156
